date,Hole Depth (MD) m,Bit Depth (MD) m,Block Position m,Mud Flow In L/min,Average Standpipe Pressure kPa,Average Hookload kkgf,Average Surface Torque kN.m,Average Rotary Speed rpm,Weight on Bit kkgf,Rate of Penetration m/h
2007-10-23 13:44:32,1504.578754,1499.710488,6.339999969,2993.653402,13475.33315,129.6348208,5.243333737,59.66666667,0,0
2007-10-23 13:44:36,1504.578754,1499.720394,6.327499943,3117.922486,14936.75003,129.5447504,5.837500277,59,0,0
2007-10-23 13:44:40,1504.578754,1499.728776,6.320000263,3309.780028,15955.99976,129.7282978,6.039999483,59,0,0
2007-10-23 13:44:44,1504.578754,1499.740968,6.312500126,3460.987428,16666.99944,129.7282978,6.362499764,59,0,0
2007-10-23 13:44:48,1504.578754,1499.754684,6.295000034,3513.940002,17120.74928,129.4147323,6.582499529,59.75,0,0
2007-10-23 13:44:52,1504.578754,1499.761542,6.290000018,3497.397582,16947.7501,129.5319994,6.297500156,60,0,0
2007-10-23 13:44:56,1504.578754,1499.771448,6.279999988,3418.340087,16145.99991,129.7588881,5.940000452,60,0,0
2007-10-23 13:45:00,1504.578754,1499.779068,6.269999957,3288.992554,15081.74973,129.8940021,5.680000328,59.75,0,0
2007-10-23 13:45:04,1504.578754,1499.78745,6.266666614,3098.5,13945.33386,129.8336689,5.726666566,59,0,0
2007-10-23 13:45:08,1504.578754,1499.800404,6.252222124,3014.725056,13610.61147,129.7634216,6.057222438,59,0,0
2007-10-23 13:45:12,1504.578754,1499.809548,6.24749985,3118.547425,14429.75007,129.5243557,6.154999961,59.25,0,0
2007-10-23 13:45:16,1504.578754,1499.820216,6.239999712,3286.149904,15377.00043,129.4325792,6.320000294,60,0,0
2007-10-23 13:45:20,1504.578754,1499.830884,6.221666398,3441.871706,16546.66698,129.5447474,6.040000387,60,0,0
2007-10-23 13:45:24,1504.578754,1499.841552,6.210000077,3509.760009,17183.00018,129.6977075,5.679999989,60,0,0
2007-10-23 13:45:28,1504.578754,1499.85222,6.20249994,3513.974913,17286.50055,129.8047772,5.709999495,60,0,0
2007-10-23 13:45:32,1504.578754,1499.85984,6.194999955,3515.674926,17347.00013,129.8404671,5.739999679,60,0,0
2007-10-23 13:45:36,1504.578754,1499.869746,6.187499969,3515.96997,17371.99975,129.79203,5.844999983,60,0,0
2007-10-23 13:45:40,1504.578754,1499.878128,6.179999832,3515.96997,17369.00024,129.6467187,6.09999985,60,0,0
2007-10-23 13:45:44,1504.578754,1499.89032,6.169999903,3495.06661,17174.83317,129.8285693,6.253333595,59.33333333,0,0
2007-10-23 13:45:48,1504.578754,1499.902512,6.15999977,3391.749998,16332.00073,129.8404671,6.219999229,60,0,0
2007-10-23 13:45:52,1504.578754,1499.910894,6.152500091,3235.225036,15129.0001,129.8557605,6.167499586,59.25,0,0
2007-10-23 13:45:56,1504.578754,1499.926388,6.143333408,3078.776612,14009.33329,129.9492369,5.970000409,59.66666667,0,0
2007-10-23 13:46:00,1504.578754,1499.934516,6.132500105,2994.404909,13455.75028,129.9857768,5.902499883,60,0,0
2007-10-23 13:46:04,1504.578754,1499.940612,6.122499998,2982.445007,13262.00027,130.021463,6.435000094,60,0,0
2007-10-23 13:46:08,1504.578754,1499.949756,6.112500044,2981.702576,13140.25002,129.9653801,6.527500096,60,0,0
2007-10-23 13:46:12,1504.578754,1499.960424,6.104999982,2981.590088,13116.5001,129.8302678,6.265000183,59.5,0,0
2007-10-23 13:46:16,1504.578754,1499.967282,6.097499921,2981.590088,13119.75022,129.7435909,6.122500327,59.25,0,0
2007-10-23 13:46:20,1504.578754,1499.980236,6.087499966,3007.845092,13459.00002,129.8022236,6.457500233,59.75,0,0
2007-10-23 13:46:24,1504.578754,1499.990904,6.079999829,3086.610106,14469.9997,129.7486886,6.629999933,59,0,0
2007-10-23 13:46:28,1504.578754,1500.001572,6.072500149,3252.32257,15791.50048,129.7486886,6.629999933,59.75,0,0
2007-10-23 13:46:32,1504.578754,1500.009192,6.062500118,3460.545044,16795.25032,129.6416189,6.397500204,59.25,0,0
2007-10-23 13:46:36,1504.578754,1500.022908,6.052500163,3513.86493,17172.00051,129.690056,5.952499738,59.75,0,0
2007-10-23 13:46:40,1504.578754,1500.029766,6.042500056,3515.082458,17291.25061,129.7028052,5.85249969,60,0,0
2007-10-23 13:46:44,1504.578754,1500.039672,6.032500102,3515.559937,17328.75061,129.4759186,5.987500177,59.25,0,0
2007-10-23 13:46:48,1504.578754,1500.053388,6.022499995,3515.894959,17380.75066,129.4784667,5.797499579,59,0,0
2007-10-23 13:46:52,1504.578754,1500.05796,6.016666758,3514.68994,17339.3336,129.4971621,5.786666254,59,0,0
2007-10-23 13:46:56,1504.578754,1500.070152,6.009444691,3504.974893,17086.38857,129.6098984,5.911111135,59.16666667,0,0
2007-10-23 13:47:00,1504.578754,1500.080058,5.99833319,3410.366578,15954.33324,130.1871683,5.910000042,59.83333334,0,0
2007-10-23 13:47:04,1504.578754,1500.089964,5.991666401,3185.273317,14671.66621,130.0240154,5.549999645,59.16666667,0,0
2007-10-23 13:47:08,1504.578754,1500.099108,5.974999658,3026.310059,13706.74973,130.0291122,5.37749938,59,0,0
2007-10-23 13:47:12,1504.578754,1500.112062,5.962499963,2986.650086,13411.75041,129.7996756,5.725000265,59.75,0,0
2007-10-23 13:47:16,1504.578754,1500.11892,5.954999978,3069.475098,13917.50031,129.7231981,5.585000537,60,0,0
2007-10-23 13:47:20,1504.578754,1500.129588,5.947499916,3200.560059,14872.00012,129.6288757,5.48500049,59.75,0,0
2007-10-23 13:47:24,1504.578754,1500.138732,5.940000007,3372.402406,16288.50022,129.386694,6.037500372,59.25,0,0
2007-10-23 13:47:28,1504.578754,1500.1494,5.940000007,3469.879884,16739.99939,129.5549479,6.210000072,60,0,0
2007-10-23 13:47:32,1504.578754,1500.158544,5.921666592,3484.061646,16776.66677,129.9951221,5.946667009,60,0,0
2007-10-23 13:47:36,1504.578754,1500.170736,5.909999762,3382.449953,16144.00024,130.238156,5.870000249,60,0,0
2007-10-23 13:47:40,1504.578754,1500.179118,5.902500083,3230.132569,14855.49965,130.1463794,6.072499456,59.25,0,0
2007-10-23 13:47:44,1504.578754,1500.189024,5.896666845,3081.878297,13841.99982,130.0919926,6.289999658,59,0,0
2007-10-23 13:47:48,1504.578754,1500.201216,5.880000127,2987.350096,13358.00018,130.0138169,6.48000037,59,0,0
2007-10-23 13:47:52,1504.578754,1500.208836,5.880000127,2983.142518,13250,129.9449892,6.337500175,59,0,0
2007-10-23 13:47:56,1504.578754,1500.21798,5.875000036,2981.66504,13169.00025,129.8914524,6.240000256,59.5,0,0
2007-10-23 13:48:00,1504.578754,1500.227124,5.864999929,2981.590088,13117.00058,129.8608583,6.367500358,60,0,0
2007-10-23 13:48:04,1504.578754,1500.237792,5.849999882,2981.590088,13096.00067,129.8608583,6.90000023,60,0,0
2007-10-23 13:48:08,1504.578754,1500.24846,5.839999953,2993.35673,13194.83363,129.9050489,6.753333494,59.16666667,0,0
2007-10-23 13:48:12,1504.578754,1500.257604,5.829999821,3093.053304,14270.16678,129.916947,6.521667141,59,0,0
2007-10-23 13:48:16,1504.578754,1500.269796,5.829999821,3256.506756,15362.83341,129.8965483,6.768332908,59,0,0
2007-10-23 13:48:20,1504.578754,1500.27894,5.812222259,3453.506768,16351.72263,129.6557822,6.560555766,59.72222222,0,0
2007-10-23 13:48:24,1504.578754,1500.291132,5.801666833,3503.760051,16809.16647,129.6229282,6.226666917,59.16666667,0,0
2007-10-23 13:48:28,1504.578754,1500.295704,5.795000094,3399.580078,16022.49985,129.7588883,6.204999816,59.5,0,0
2007-10-23 13:48:32,1504.578754,1500.307896,5.787500033,3232.420104,14926.00022,129.9526329,6.259999588,59.75,0,0
2007-10-23 13:48:36,1504.578754,1500.317802,5.777500078,3039.825073,14020.50056,130.082651,6.237500128,59.25,0,0
2007-10-23 13:48:40,1504.578754,1500.326184,5.769999941,2988.090087,13419.00024,129.9220466,6.08000018,60,0,0
2007-10-23 13:48:44,1504.578754,1500.344472,5.760000215,3000.915081,13466.00011,130.0002195,5.85833321,59.16666667,0,0
2007-10-23 13:48:48,1504.578754,1500.378,5.749999879,3088.08008,14077.00043,129.9424374,5.950000287,59,0,0
2007-10-23 13:48:52,1504.578754,1500.405432,5.735000062,3249.592469,15198.2502,129.5371011,6.212500539,59,0,0
2007-10-23 13:48:56,1504.578754,1500.435912,5.707499939,3427.719909,16517.00058,129.5014093,6.375000405,59.75,0,0
2007-10-23 13:49:00,1504.578754,1500.478584,5.669999785,3501.940065,16954.24995,129.8404654,6.145000465,59.25,0,0
2007-10-23 13:49:04,1504.578754,1500.496872,5.649999876,3459.920045,16624.49951,129.9883228,6.170000053,59,0,0
2007-10-23 13:49:08,1504.578754,1500.533448,5.629999967,3383.92749,15890.4995,130.0699001,6.362499764,59,0,0
2007-10-23 13:49:12,1504.578754,1500.563928,5.592499966,3242.132507,14522.49985,130.0979462,6.607500134,59,0,0
2007-10-23 13:49:16,1504.578754,1500.594408,5.570000239,3024.129882,13689.99939,129.8608583,6.599999749,59,0,0
2007-10-23 13:49:20,1504.578754,1500.630984,5.530000065,3002.341675,13599.83317,129.8676578,6.41999955,59.16666667,0,0
2007-10-23 13:49:24,1504.578754,1500.66756,5.489999688,3045.840087,14385.00061,129.5753387,5.959999445,60,0,0
2007-10-23 13:49:28,1504.578754,1500.697278,5.482500008,3208.567565,15464.25057,129.4147344,6.132500162,60,0,0
2007-10-23 13:49:32,1504.578754,1500.725472,5.436110963,3440.823893,16498.77752,129.5135872,6.337777553,59.88888889,0,0
2007-10-23 13:49:36,1504.578754,1500.768144,5.41333309,3507.646727,17010.33325,129.2728221,6.143333826,59.16666667,0,0
2007-10-23 13:49:40,1504.578754,1500.792528,5.372499974,3515.30493,17327.9995,129.3612015,6.150000722,59.75,0,0
2007-10-23 13:49:44,1504.578754,1500.823008,5.350000172,3515.524902,17386.49979,129.6365234,6.48000037,60,0,0
2007-10-23 13:49:48,1504.578754,1500.853488,5.330000263,3515.744935,17363.50021,129.7461409,6.807499891,59.75,0,0
2007-10-23 13:49:52,1504.578754,1500.883968,5.30000017,3515.96997,17347.00012,129.4019889,6.859999534,59,0,0
2007-10-23 13:49:56,1504.578754,1500.920544,5.26000025,3482.215007,16910.66666,129.7181024,6.929999737,59.66666667,0,0
2007-10-23 13:50:00,1504.578754,1500.95712,5.219999923,3315.239989,15272.99957,130.238156,6.640000446,59,0,0
2007-10-23 13:50:04,1504.578754,1500.9876,5.197499968,3137.89502,14295.74967,130.2305064,6.340000304,59.75,0,0
2007-10-23 13:50:08,1504.578754,1501.01808,5.175000165,3014.31006,13652.00043,130.0444095,6.180000228,59.25,0,0
2007-10-23 13:50:12,1504.578754,1501.057704,5.147500043,2985.282533,13391.49971,130.2203092,5.942500242,59,0,0
2007-10-23 13:50:16,1504.578754,1501.082088,5.117500027,3002.712585,13737.49962,130.0851969,5.847500111,59.75,0,0
2007-10-23 13:50:20,1504.578754,1501.112568,5.090000133,3162.670043,14908.49991,129.7231981,5.899999755,59.5,0,0
2007-10-23 13:50:24,1504.578754,1501.143048,5.062500162,3360.142456,16090.25002,129.5549461,5.894999499,59,0,0
2007-10-23 13:50:28,1504.578754,1501.167432,5.033333291,3496.273235,16648.4998,129.8574638,5.746666462,59,0,0
2007-10-23 13:50:32,1504.578754,1501.210104,4.999444323,3512.232762,17212.00018,129.6166943,5.912222529,59,0,0
2007-10-23 13:50:36,1504.578754,1501.240584,4.964999925,3515.595013,17323.99978,129.7741859,5.815000138,59,0,0
2007-10-23 13:50:40,1504.578754,1501.27716,4.944999965,3515.894979,17295.99991,129.7945794,6.035000582,59,0,0
2007-10-23 13:50:44,1504.578754,1501.30764,4.909999832,3515.96997,17296.33281,129.8064735,5.989999854,59.66666667,0,0
2007-10-23 13:50:48,1504.578754,1501.344216,4.880000095,3515.96997,17416.99981,129.59573,6.210000072,59,0,0
2007-10-23 13:50:52,1504.578754,1501.371648,4.850000231,3515.96997,17442.49954,129.3968895,6.697499669,59.75,0,0
2007-10-23 13:50:56,1504.578754,1501.402128,4.825000155,3515.96997,17319.49997,129.5141584,6.820000193,59.5,0,0
2007-10-23 13:51:00,1504.578754,1501.432608,4.800000002,3515.96997,17251.50033,129.7384952,6.730000658,59.25,0,0
2007-10-23 13:51:04,1504.578754,1501.456992,4.762499848,3515.96997,17448.24982,129.8430133,6.535000142,60,0,0
2007-10-23 13:51:08,1504.578754,1501.499664,4.732499755,3515.96997,17412.99972,129.7741832,6.340000304,60,0,0
2007-10-23 13:51:12,1504.578754,1501.53624,4.710000029,3515.96997,17250.99945,129.7282978,6.160000218,60,0,0
2007-10-23 13:51:16,1504.578754,1501.560624,4.686666675,3515.96997,17307.66652,129.6297249,6.216666629,60,0,0
2007-10-23 13:51:20,1504.578754,1501.5972,4.642777761,3515.919962,17410.11158,129.5011268,6.441110766,59.83333333,0,0
2007-10-23 13:51:24,1504.578754,1501.62768,4.602499965,3515.669923,17410.75021,129.7130008,7.130000171,59.25,0,0
2007-10-23 13:51:28,1504.578754,1501.655112,4.579999781,3515.669923,17236.00006,129.9118471,7.190000199,60,0,0
2007-10-23 13:51:32,1504.578754,1501.691688,4.550555661,3515.761705,17336.77741,129.6812738,6.81833344,59.16666667,0,0
2007-10-23 13:51:36,1504.578754,1501.73436,4.516666964,3515.570029,17403.83276,129.8421621,6.344999543,59,0,0
2007-10-23 13:51:40,1504.578754,1501.752648,4.496666851,3515.670004,17385.99955,129.932238,6.253332917,59,0,0
2007-10-23 13:51:44,1504.578754,1501.789224,4.467777704,3515.919976,17344.16648,129.9645306,6.25555548,59.16666667,0,0
2007-10-23 13:51:48,1504.578754,1501.8258,4.429999776,3515.96997,17366.99982,129.7996778,6.240000256,60,0,0
2007-10-23 13:51:52,1504.578754,1501.85628,4.41499973,3515.96997,17420.99991,129.6161304,6.322500422,59.25,0,0
2007-10-23 13:51:56,1504.578754,1501.88676,4.378333382,3515.96997,17438.66628,129.8863553,6.473333135,59.66666667,0,0
2007-10-23 13:52:00,1504.578754,1501.923336,4.340000261,3515.96997,17300.99945,129.5039592,6.210000072,59,0,0
2007-10-23 13:52:04,1504.578754,1501.953816,4.325000214,3515.96997,17305.50041,129.6263278,5.962500589,59.75,0,0
2007-10-23 13:52:08,1504.578754,1501.982772,4.288333359,3515.944986,17456.16709,129.6484198,5.594999921,59.16666667,0,0
2007-10-23 13:52:12,1504.578754,1502.017824,4.250000136,3515.820068,17422.00012,129.9220466,5.210000274,59,0,0
2007-10-23 13:52:16,1504.578754,1502.048304,4.227499953,3515.70746,17352.24953,129.6314237,5.607500337,59,0,0
2007-10-23 13:52:20,1504.578754,1502.078784,4.19999983,3515.819947,17385.49958,129.5192543,5.824999974,59.5,0,0
2007-10-23 13:52:24,1504.578754,1502.11536,4.179999768,3515.96997,17441.99982,129.5039592,5.90999959,60,0,0
2007-10-23 13:52:28,1504.578754,1502.14584,4.142499996,3515.857544,17379.00009,129.5727873,5.572499557,60,0,0
2007-10-23 13:52:32,1504.578754,1502.17632,4.108333364,3515.453246,17282.50021,129.6875056,5.661666167,60,0,0
2007-10-23 13:52:36,1504.578754,1502.212896,4.08000007,3515.379881,17361.00006,129.5345494,5.950000287,60,0,0
2007-10-23 13:52:40,1504.578754,1502.243376,4.057500115,3515.710022,17422.49947,129.8404654,6.11500062,60,0,0
2007-10-23 13:52:44,1504.578754,1502.272332,4.011666907,3515.944986,17412.66632,129.9390402,6.095000046,59.83333333,0,0
2007-10-23 13:52:48,1504.578754,1502.307384,3.980000066,3515.96997,17397.00012,129.4325792,6.199999559,59,0,0
2007-10-23 13:52:52,1504.578754,1502.331768,3.966666692,3515.96997,17367.66662,129.4563725,6.073333171,59,0,0
2007-10-23 13:52:56,1504.578754,1502.368344,3.937777765,3515.96997,17321.7776,129.6047977,5.848889185,59,0,0
2007-10-23 13:53:00,1504.578754,1502.398824,3.892500064,3515.96997,17331.00014,130.0495072,5.900000433,59,0,0
2007-10-23 13:53:04,1504.578754,1502.429304,3.86999988,3515.96997,17342.99927,129.7282978,6.380000661,59,0,0
2007-10-23 13:53:08,1504.578754,1502.46588,3.83999994,3515.96997,17313.49971,129.911847,6.493333484,59,0,0
2007-10-23 13:53:12,1504.578754,1502.502456,3.81,3515.96997,17358.00018,130.3809156,6.060000509,59,0,0
2007-10-23 13:53:16,1504.578754,1502.52684,3.789999939,3515.96997,17398.00033,130.1973663,5.864999993,59.5,0,0
2007-10-23 13:53:20,1504.578754,1502.563416,3.764999938,3515.96997,17429.00048,129.9577323,5.792499662,59.75,0,0
2007-10-23 13:53:24,1504.578754,1502.59161,3.73750012,3515.96997,17398.00034,129.8328158,6.267500312,59.25,0,0
2007-10-23 13:53:28,1504.578754,1502.621328,3.700000118,3515.96997,17386.00006,129.9628282,6.590000591,60,0,0
2007-10-23 13:53:32,1504.578754,1502.657904,3.66333339,3515.96997,17380.83369,130.0172143,6.38333281,59.16666667,0,0
2007-10-23 13:53:36,1504.578754,1502.688384,3.632500177,3515.932495,17391.5001,129.7843787,5.969999618,59,0,0
2007-10-23 13:53:40,1504.578754,1502.718864,3.609999994,3515.820068,17357.00073,130.1055878,5.90999959,59,0,0
2007-10-23 13:53:44,1504.578754,1502.75544,3.572499993,3515.70746,17404.24995,130.1055878,5.842500194,59,0,0
2007-10-23 13:53:48,1504.578754,1502.798112,3.544999946,3515.669923,17419.25011,129.9449834,5.820000395,59.75,0,0
2007-10-23 13:53:52,1504.578754,1502.8164,3.52499996,3515.669923,17424.50027,129.9526328,5.575000024,60,0,0
2007-10-23 13:53:56,1504.578754,1502.852976,3.500000036,3515.744935,17397.50024,130.0367597,5.419999865,59.75,0,0
2007-10-23 13:54:00,1504.578754,1502.88117,3.462500111,3515.96997,17290.75013,130.0214628,5.702500466,59,0,0
2007-10-23 13:54:04,1504.578754,1502.904792,3.434999937,3515.96997,17274.66711,129.7979792,5.795000242,59.16666667,0,0
2007-10-23 13:54:08,1504.578754,1502.947464,3.406666626,3515.96997,17344.38901,129.9401713,6.061666508,59.72222222,0,0
2007-10-23 13:54:12,1504.578754,1502.977944,3.363333228,3515.96997,17421.83304,130.003619,6.203333516,59.16666667,0,0
2007-10-23 13:54:16,1504.578754,1503.01452,3.336666682,3515.96997,17317.1669,129.8404661,6.056666552,59.83333334,0,0
2007-10-23 13:54:20,1504.578754,1503.045,3.301666549,3515.96997,17396.66697,129.9696306,6.128333055,60,0,0
2007-10-23 13:54:24,1504.578754,1503.081576,3.280000044,3515.96997,17392.99927,130.085197,6.149999704,60,0,0
2007-10-23 13:54:28,1504.578754,1503.10596,3.259999983,3515.96997,17368.49976,129.9883228,6.319999616,59.5,0,0
2007-10-23 13:54:32,1504.578754,1503.142536,3.229999967,3515.96997,17334.00002,129.8685059,6.527499757,59,0,0
2007-10-23 13:54:36,1504.578754,1503.173016,3.192500117,3515.96997,17316.49933,129.9271423,6.580000418,59.25,0,0
2007-10-23 13:54:40,1504.578754,1503.200448,3.170000162,3515.96997,17353.99933,130.3095356,6.400000332,60,0,0
2007-10-23 13:54:44,1504.578754,1503.237024,3.126666594,3515.96997,17377.99963,130.0495096,6.911666818,59.83333333,0,0
2007-10-23 13:54:48,1504.578754,1503.2736,3.109999978,3515.96997,17333.99964,130.0138169,7.270000237,59,0,0
2007-10-23 13:54:52,1504.578754,1503.30408,3.079999885,3515.96997,17364.74991,130.2814913,7.059999629,59.75,0,0
2007-10-23 13:54:56,1504.578754,1503.33456,3.055000037,3515.96997,17412.5,130.0648002,6.36750002,59.25,0,0
2007-10-23 13:55:00,1504.578754,1503.377232,3.027499915,3515.857544,17358.25005,129.8404654,5.972499747,59.75,0,0
2007-10-23 13:55:04,1504.578754,1503.401616,2.98250008,3515.595033,17219.00024,130.0367599,5.924999344,60,0,0
2007-10-23 13:55:08,1504.578754,1503.432096,2.955000034,3515.594972,17291.00037,130.2840414,5.974999537,60,0,0
2007-10-23 13:55:12,1504.578754,1503.46029,2.929999957,3515.632448,17393.00042,130.378366,5.952499738,60,0,0
2007-10-23 13:55:16,1504.578754,1503.483912,2.895000052,3515.570029,17335.83375,130.1769718,5.729999618,60,0,0
2007-10-23 13:55:20,1504.578754,1503.526584,2.868333219,3515.736721,17237.11166,130.2500529,5.626666781,59.83333333,0,0
2007-10-23 13:55:24,1504.578754,1503.56316,2.839999908,3515.520021,17377.00043,130.1871673,5.530000426,59,0,0
2007-10-23 13:55:28,1504.578754,1503.59364,2.817499953,3515.745056,17456.50025,129.8430152,5.25999979,59.75,0,0
2007-10-23 13:55:32,1504.578754,1503.62412,2.779999876,3515.932495,17394.49959,129.7588901,5.080000043,59.25,0,0
2007-10-23 13:55:36,1504.578754,1503.666792,2.755000028,3515.96997,17238.25035,130.220309,5.087500089,59.75,0,0
2007-10-23 13:55:40,1504.578754,1503.68508,2.730000027,3515.96997,17263.50021,130.1157872,5.355000258,60,0,0
2007-10-23 13:55:44,1504.578754,1503.721656,2.70249998,3515.96997,17374.74975,129.8685059,5.587500327,59.75,0,0
2007-10-23 13:55:48,1504.578754,1503.752136,2.670000071,3515.96997,17461.99989,129.9628304,5.537500134,59.25,0,0
2007-10-23 13:55:52,1504.578754,1503.77652,2.632500145,3515.96997,17328.00026,130.2942407,5.662500786,59.75,0,0
2007-10-23 13:55:56,1504.578754,1503.803952,2.604999947,3515.96997,17351.25008,130.4038545,5.947500498,59,0,0
2007-10-23 13:56:00,1504.578754,1503.813858,2.582499915,3515.96997,17430.50003,129.7435911,6.074999923,59.25,0,0
2007-10-23 13:56:04,1504.578754,1503.825288,2.55999996,3515.96997,17405.0003,129.9424374,5.850000579,60,0,0
2007-10-23 13:56:08,1504.578754,1503.839004,2.550000031,3515.96997,17222.66668,129.6263265,5.451666689,60,0,0
2007-10-23 13:56:12,1504.578754,1503.848148,2.537499929,3515.96997,17231.99997,129.6339696,5.674999733,59.75,0,0
2007-10-23 13:56:16,1504.578754,1503.858816,2.53000002,3515.96997,17402.99988,129.7486886,5.840000065,59,0,0
2007-10-23 13:56:20,1504.578754,1503.872532,2.511666655,3515.96997,17399.3337,129.7690834,6.111667116,59.83333333,0,0
2007-10-23 13:56:24,1504.578754,1503.8832,2.50000008,3515.96997,17285.00061,129.8710574,6.469999857,60,0,0
2007-10-23 13:56:28,1504.578754,1503.892344,2.496666686,3515.96997,17334.66695,129.8608606,6.430000064,59.66666667,0,0
2007-10-23 13:56:32,1504.578754,1503.90606,2.487777736,3515.96997,17415.77767,129.8234712,6.396666978,59.11111111,0,0
2007-10-23 13:56:36,1504.578754,1503.915204,2.467500095,3515.96997,17396.75026,129.7257459,6.497499913,59.25,0,0
2007-10-23 13:56:40,1504.578754,1503.925872,2.459999957,3515.96997,17314.99939,129.7486886,6.339999964,60,0,0
2007-10-23 13:56:44,1504.578754,1503.939588,2.451666724,3515.96997,17286.66687,129.651817,5.849999901,59.83333333,0,0
2007-10-23 13:56:48,1504.578754,1503.948732,2.446666735,3515.96997,17366.00062,129.5600436,5.811666182,59.16666667,0,0
2007-10-23 13:56:52,1504.578754,1503.9594,2.436666704,3515.96997,17309.00065,129.5141582,6.086666736,59.66666667,0,0
2007-10-23 13:56:56,1504.578754,1503.973116,2.427500047,3515.894959,17275.75035,129.5498481,6.215000329,60,0,0
2007-10-23 13:57:00,1504.578754,1503.98226,2.417500093,3515.669923,17326.49956,129.674759,6.067499877,60,0,0
2007-10-23 13:57:04,1504.578754,1503.990642,2.407499986,3515.744935,17434.50012,129.5268996,6.072499456,59.75,0,0
2007-10-23 13:57:08,1504.578754,1504.006644,2.397500108,3515.96997,17391.5001,129.710449,5.827499424,59.25,0,0
2007-10-23 13:57:12,1504.578754,1504.015788,2.385000106,3515.96997,17276.99967,129.6339696,5.697499871,59.75,0,0
2007-10-23 13:57:16,1504.578754,1504.02417,2.369999832,3515.96997,17304.75006,129.7410411,6.202499687,59.25,0,0
2007-10-23 13:57:20,1504.578754,1504.04322,2.364999817,3515.96997,17391.74958,129.7843805,6.052499786,60,0,0
2007-10-23 13:57:24,1504.578754,1504.059984,2.347499801,3515.96997,17426.50032,129.7231984,5.972500426,59.75,0,0
2007-10-23 13:57:28,1504.578754,1504.078272,2.339999892,3515.96997,17416.00036,128.9431122,6.339999964,59,0,0
2007-10-23 13:57:32,1504.578754,1504.101132,2.324999922,3515.96997,17395.50018,129.335705,6.589999914,59.5,0.005098605,0
2007-10-23 13:57:36,1504.578754,1504.120182,2.302499967,3515.96997,17372.49985,129.7053532,6.962499709,59.75,0.025492912,0
2007-10-23 13:57:40,1504.578754,1504.139232,2.280000012,3515.96997,17364.99939,129.6365193,7.329999249,59,0.071380017,0
2007-10-23 13:57:44,1504.578754,1504.162092,2.261666647,3515.96997,17332.99967,129.6994024,6.966666929,59.16666667,0.020394345,0
2007-10-23 13:57:48,1504.578754,1504.184952,2.250000072,3515.96997,17341.00037,129.7282978,6.30999978,60,0.01019721,0
2007-10-23 13:57:52,1504.578754,1504.200954,2.235000025,3515.857544,17379.24996,129.659464,6.152499833,60,0.056084316,0
2007-10-23 13:57:56,1504.578754,1504.220004,2.207500055,3515.70746,17397.99996,129.8047736,6.354999717,59.25,0.025492912,0
2007-10-23 13:58:00,1504.578754,1504.246674,2.185000025,3515.894959,17388.75046,129.7537883,6.42499992,59.75,0.01019721,0
2007-10-23 13:58:04,1504.578754,1504.258104,2.17500007,3515.96997,17381.50025,129.6161283,6.269999762,60,0.101971647,0
2007-10-23 13:58:08,1504.578754,1504.280964,2.161666746,3515.96997,17378.66669,129.4648718,6.17333288,60,0.243032372,0
2007-10-23 13:58:12,1504.578754,1504.303824,2.136666593,3515.96997,17380.66711,129.3170125,6.333332956,60,0.390891238,0
2007-10-23 13:58:16,1504.578754,1504.319064,2.119999824,3515.96997,17382.00073,129.2184396,6.439999673,60,0.489463815,0
2007-10-23 13:58:20,1504.578754,1504.3404,2.099999813,3515.96997,17323.83347,129.2320375,6.331666203,59.33333333,0.475867535,0
2007-10-23 13:58:24,1504.578754,1504.361736,2.080000006,3515.96997,17228.99933,129.2592293,5.90999959,60,0.448674975,0
2007-10-23 13:58:28,1504.578754,1504.380786,2.072499868,3515.96997,17286.00007,129.2362866,5.707499367,60,0.471618698,0
2007-10-23 13:58:32,1504.578754,1504.399836,2.047499867,3515.96997,17362.75063,128.8309465,5.414999949,59.25,0.876956097,0
2007-10-23 13:58:36,1504.578754,1504.422696,2.029999902,3515.96997,17333.33384,128.5964122,5.453333441,59.33333333,1.111490757,0
2007-10-23 13:58:40,1504.578754,1504.337352,2.019999922,3515.96997,17284.66695,128.494442,5.566666715,59.66666667,1.213462253,0
2007-10-23 13:58:44,1504.578754,1504.259628,2.024999912,3515.96997,17253.25012,128.3287397,5.632499924,59.75,1.379166085,0
2007-10-23 13:58:48,1504.578754,1504.165902,2.084999869,3515.96997,17329.75007,128.0100784,5.479999894,59,1.697827539,0
2007-10-23 13:58:52,1504.578754,1504.093512,2.130000007,3515.96997,17403.99933,127.6276848,5.450000388,59,2.080220875,0
2007-10-23 13:58:56,1504.578754,1503.947208,2.206666707,3515.744955,17301.33362,127.3642563,5.663333371,59.16666667,2.343647592,0
2007-10-23 13:59:00,1504.578754,1503.779568,2.309999952,3515.820068,17363.99994,127.2299886,5.809999882,60,2.477910254,0
2007-10-23 13:59:04,1504.578754,1503.663744,2.413333248,3515.870035,17339.33309,127.3557545,5.859999736,59.66666667,1.651940169,0
2007-10-23 13:59:08,1504.578754,1503.48696,2.568333192,3515.944987,17302.33282,127.5444034,5.934999518,59.16666667,0.412985043,0
2007-10-23 13:59:12,1504.578754,1503.278172,2.777499983,3515.96997,17293.00004,127.5384582,6.55999973,59,0,0
