date,Average Hookload kkgf,Hole depth (MD) m,Weight on Bit kkgf,Block Position m,Average Rotary Speed rpm,Average Surface Torque kN.m,Bit Depth (MD) m,Average Standpipe Pressure kPa,Mud Flow In L/min,Rate of Penetration m/h
2007-07-07 02:42:30,105.319320825,513.845316525,2.18041852275,23.172332915,89.0,2.18703119475,513.845316525,455.14952297499997,2968.74343,15.6222192
2007-07-07 02:42:45,105.4331806,513.9082305000001,2.06645344,23.109745500000002,89.125,2.171172967,513.9082305000001,454.2395381666667,2968.74343,15.6291915
2007-07-07 02:43:00,105.14166245,513.96650445,2.3581700330000004,23.05147155,89.5625,2.1444803009999998,513.96650445,454.86394465,2968.74343,15.65359455
2007-07-07 02:43:15,104.8600322,514.0347565249999,2.6399845424999997,22.983186825,89.86160714249999,2.267865787,514.0347565249999,455.640251225,2968.74343,15.6785078675
2007-07-07 02:43:30,104.7845354,514.10962165,2.71549552225,22.9081584,89.35714285750001,3.0068168330000002,514.10962165,456.667354575,2968.74343,15.6915176575
2007-07-07 02:43:45,104.77632213333334,514.1721873,2.723708784,22.845522,89.0,3.489536445,514.1721873,457.41285020000004,2968.74343,15.6860748
2007-07-07 02:44:00,104.875148575,514.22619405,2.6248823465,22.791648600000002,89.0,3.45038720125,514.22619405,457.7295781,2968.74343,15.6407358
2007-07-07 02:44:15,105.1140257,514.288654925,2.38600521475,22.7293115575,89.0,3.406771022,514.288654925,458.580680475,2968.74343,15.580020727499999
2007-07-07 02:44:30,105.85663335,514.3540712500001,1.6433975565,22.6639047425,89.0,3.36765809575,514.3540712500001,461.38829335,2968.74343,15.4837093725
2007-07-07 02:44:45,106.1994682,514.41096,1.3005060243333333,22.607016,89.0,3.3215844966666666,514.41096,462.0780153333333,2968.74343,15.3492327
2007-07-07 02:45:00,105.68311,514.4664336000001,1.8166657917500002,22.5515424,89.0,3.245065521,514.4664336000001,457.993733475,2968.74343,15.09573435
2007-07-07 02:45:15,105.197656825,514.5300932499999,2.301983303,22.487817427499998,89.0,3.1699447325,514.5300932499999,454.21522177500003,2968.74343,14.860343024999999
2007-07-07 02:45:30,105.130885575,514.59479795,2.3689833507499998,22.4227861725,89.0,3.14414182225,514.59479795,453.99366614999997,2968.74343,14.842236
2007-07-07 02:45:45,105.10217156666666,514.6496946,2.397859365,22.367747999999995,89.0,3.009576891,514.6496946,454.02407696666666,2968.74343,14.701380300000002
2007-07-07 02:46:00,105.07141235,514.7001009,2.42861859775,22.3176084,89.0,2.58605325975,514.7001009,453.9667643,2968.74343,14.20838535
2007-07-07 02:46:15,105.017141225,514.75993695,2.4828411105,22.258020000000002,89.0,2.3117543410000003,514.75993695,454.39297725,2968.74343,13.739631525
2007-07-07 02:46:30,104.886399275,514.8286884,2.6133400405,22.1892876,89.0,2.87636777725,514.8286884,456.78604285,2968.74343,13.6495536
2007-07-07 02:46:45,104.861314,514.8873242999999,2.638320020666667,22.130575500000003,89.0,3.30226409,514.8873242999999,458.41345183333334,2968.74343,13.7305923
2007-07-07 02:47:00,105.0734535,514.94053095,2.4263789855,22.07710215,89.0,3.40488256125,514.94053095,458.516011375,2968.74343,14.14224375
2007-07-07 02:47:15,105.291386425,515.0026734,2.208630348,22.01481001,89.0,3.5033669977499997,515.0026734,458.3393948,2968.74343,14.524491525
2007-07-07 02:47:30,105.411270475,515.070155325,2.08876046425,21.947798915,89.0,3.52667617175,515.070155325,456.9874683,2968.74343,14.5538952
2007-07-07 02:47:45,105.37852273333334,515.1291069,2.1215082136666665,21.889097699999997,89.0,3.5256350973333332,515.1291069,456.73716399999995,2968.74343,14.574469200000001
2007-07-07 02:48:00,105.0195327,515.18684745,2.480498225,21.83109045,89.0,3.48470634325,515.18684745,459.03268725,2968.74343,14.6464782
2007-07-07 02:48:15,104.70372915,515.2529060500001,2.79625318825,21.7647842025,89.0,3.48766614225,515.2529060500001,460.75499145,2968.74343,14.7255901275
2007-07-07 02:48:30,104.76580849999999,515.3192422249999,2.7339308115,21.6984289725,89.0,3.689568014,515.3192422249999,458.8726919,2968.74343,14.7919657725
2007-07-07 02:48:45,104.79911513333333,515.3761092,2.7005188736666668,21.6415239,89.0,3.8354394983333333,515.3761092,457.9161674333333,2968.74343,14.8416264
2007-07-07 02:49:00,104.711004825,515.4299825999999,2.7888276385,21.58751715,89.0,3.8680638675,515.4299825999999,459.342951275,2968.74343,14.8725636
2007-07-07 02:49:15,104.65980557500001,515.49300545,2.840211149,21.524468452500003,89.0,3.9125940135,515.49300545,461.06747165,2968.74343,14.8664131725
2007-07-07 02:49:30,104.806599425,515.56184125,2.6934314932500003,21.4561129725,89.0,3.98610476775,515.56184125,463.1676332,2968.74343,14.6942338275
2007-07-07 02:49:45,104.8909676,515.6190348,2.6090633123333333,21.399207900000004,89.0,4.075588752333333,515.6190348,464.2041861,2968.74343,14.5779744
2007-07-07 02:50:00,104.82905225,515.6675742,2.6709786707500003,21.35053515,89.0,4.22269499975,515.6675742,463.1695416,2968.74343,14.5779744
2007-07-07 02:50:15,104.74862060000001,515.7247949499999,2.75141031775,21.293125252499998,89.0,4.3733844802499995,515.7247949499999,462.204367925,2968.74343,14.5241227725
2007-07-07 02:50:30,104.629504025,515.78900435,2.870526914,21.228579772499998,89.0,4.4543461805,515.78900435,462.108303,2968.74343,14.2548646275
2007-07-07 02:50:45,104.55105683333333,515.8439010000001,2.9489740946666667,21.1735416,89.0,4.499112384,515.8439010000001,461.74706696666664,2968.74343,13.9958064
2007-07-07 02:51:00,104.544111225,515.8943073,2.95591972775,21.123402,89.0,4.4914011695,515.8943073,460.53445154999997,2968.74343,13.7173716
2007-07-07 02:51:15,104.593647975,515.952020625,2.906382986,21.065936315000002,89.0,4.491213534,515.952020625,458.771671425,2968.74343,13.4298254575
2007-07-07 02:51:30,104.87308315,516.0101585250001,2.62694781175,21.007817485,89.0,4.5255266235,516.0101585250001,455.501155575,2968.74343,13.2649395425
2007-07-07 02:51:45,105.07302829999999,516.0593565,2.427002675,20.9585814,89.0,4.5624968736666665,516.0593565,453.86894490000003,2968.74343,13.1682744
2007-07-07 02:52:00,105.11966325,516.10429545,2.38036770975,20.9135091,89.0,4.610543672,516.10429545,455.585308575,2968.74343,13.1682744
2007-07-07 02:52:15,105.10246115000001,516.158107625,2.397521196,20.8595731075,89.0,4.65544908825,516.158107625,457.407340525,2968.74343,13.127420315
2007-07-07 02:52:30,104.8032623,516.2217332499999,2.6964770419999997,20.7959379425,89.0,4.6603336644999995,516.2217332499999,458.67126647500004,2968.74343,12.923149885
2007-07-07 02:52:45,104.60554463333334,516.2754977999999,2.894089418,20.7422115,89.0,4.64876079,516.2754977999999,459.2718491,2968.74343,12.8104392
2007-07-07 02:53:00,104.619435875,516.3227037,2.880396598,20.69513895,89.0,4.6048661840000005,516.3227037,458.71078825,2968.74343,12.8925828
2007-07-07 02:53:15,104.6075979,516.3777718,2.8924188205,20.6401293525,89.0,4.565850101500001,516.3777718,458.23560405,2968.74343,12.968859
2007-07-07 02:53:30,104.4849052,516.43731395,3.01512568175,20.5802701725,89.0,4.5714307455,516.43731395,458.4245327,2968.74343,12.9747264
2007-07-07 02:53:45,104.4204222,516.4876005,3.079608697333333,20.5298421,89.0,4.582664665666667,516.4876005,458.8805716333333,2968.74343,12.9709164
2007-07-07 02:54:00,104.4833298,516.5325394500001,3.01670110525,20.48516985,89.0,4.601646117,516.5325394500001,459.942364275,2968.74343,12.9575814
2007-07-07 02:54:15,104.570271725,516.584098275,2.9297591925,20.433858675,89.0,4.62014334725,516.584098275,460.942350325,2968.74343,12.865384842500001
