date,Hole Depth (MD) m,Bit Depth (MD) m,Block Position m,Average Hookload kkgf,Average Standpipe Pressure kPa,Mud Flow In L/min,Average Surface Torque kN.m,Average Rotary Speed rpm,Weight on Bit kkgf,Rate of Penetration m/h
2007-12-1 14:57:44,169.7693328,169.3015363,46.21333313,58.3515615,120.5000031,0,-0.010000513,0,0,0
2007-12-1 14:57:48,169.7693328,169.3015363,48.78666687,58.81383291,118.4999948,0,-0.010000513,0,0,0
2007-12-1 14:57:52,169.7693328,169.3420509,52.77777894,59.23304854,106.5555498,0,-0.010000513,0,0,0
2007-12-1 14:57:56,169.7693328,169.3015363,55.84833215,58.95829339,105.6666589,0,-0.010000513,0,0,0
2007-12-1 14:58:00,169.7693328,169.3015363,57.34999947,59.07725928,113.499995,0,-0.010000513,0,0,0
2007-12-1 14:58:04,169.7693328,169.42308,57.62999919,59.79615817,121.4999956,0,-0.010000513,0,0,0
2007-12-1 14:58:08,169.7693328,169.3015363,57.59999849,60.33278329,125.6249953,0,-0.010000513,0,0,0
2007-12-1 14:58:12,169.7693328,169.42308,57.59999849,59.9848052,121.4999956,0,-0.010000513,0,0,0
2007-12-1 14:58:16,169.7693328,169.3420509,57.59999849,59.59136526,115.0833294,0,-0.010000513,0,0,0
2007-12-1 14:58:20,169.7693328,169.3015363,57.57499884,59.58202008,104.8333299,0,-0.010000513,0,0,0
2007-12-1 14:58:24,169.7693328,169.3015363,57.47500027,59.98990547,104.1666619,0,-0.010000513,0,0,0
2007-12-1 14:58:28,169.7693328,169.3420509,57.24666657,60.67594623,107.9999981,0,-0.010000513,0,0,0
2007-12-1 14:58:32,169.7693328,169.3015363,56.97499851,60.88555505,102.4999969,0,-0.010000513,0,0,0
2007-12-1 14:58:36,169.7693328,169.42308,56.90499879,60.70115614,105.7499982,0,-0.010000513,0,0,0
2007-12-1 14:58:40,169.7693328,169.42308,56.88249964,60.39141674,112.8750008,0,-0.010000513,0,0,0
2007-12-1 14:58:44,169.7693328,169.3015363,56.86000048,60.06383244,114.2500032,0,-0.010000513,0,0,0
2007-12-1 14:58:48,169.7693328,169.3015363,56.86000048,60.01199761,96.6666691,0,-0.010000513,0,0,0
2007-12-1 14:58:52,169.7693328,169.3420509,56.86000048,60.02786109,96.88888827,0,-0.010000513,0,0,0
2007-12-1 14:58:56,169.7693328,169.3015363,56.86000048,60.07828022,109.33333,0,-0.010000513,0,0,0
2007-12-1 14:59:00,169.7693328,169.3015363,56.86000048,60.10547339,126.6666625,0,-0.010000513,0,0,0
2007-12-1 14:59:04,169.7693328,169.42308,56.86000048,60.13521439,115.2499956,0,-0.010000513,0,0,0
2007-12-1 14:59:08,169.7693328,169.3015363,56.86000048,60.16580466,94.24999548,0,-0.010000513,0,0,0
2007-12-1 14:59:12,169.7693328,169.3015363,56.86000048,60.14286263,104.0000019,0,-0.010000513,0,0,0
2007-12-1 14:59:16,169.7693328,169.42308,56.86000048,60.14796124,110.0000025,0,-0.010000513,0,0,0
2007-12-1 14:59:20,169.7693328,169.3015363,56.86000048,60.17600266,111.0000008,0,-0.010000513,0,0,0
2007-12-1 14:59:24,169.7693328,169.3015363,56.86000048,60.20914313,109.5000004,0,-0.010000513,0,0,0
2007-12-1 14:59:28,169.7693328,169.3420509,56.86000048,60.18705016,108.3333324,0,-0.010000513,0,0,0
2007-12-1 14:59:32,169.7693328,169.3015363,56.86000048,60.17685303,134.5000008,0,-0.010000513,0,0,0
2007-12-1 14:59:36,169.7693328,169.3015363,56.86000048,60.14966017,136.4999998,0,-0.010000513,0,0,0
2007-12-1 14:59:40,169.7693328,169.3420509,56.86000048,60.16722097,125.2777799,0,-0.010000513,0,0,0
2007-12-1 14:59:44,169.7693328,169.3015363,56.86000048,60.16495568,117.3333306,0,-0.010000513,0,0,0
2007-12-1 14:59:48,169.7693328,169.3015363,56.86000048,60.20149523,115.2499947,0,-0.010000513,0,0,0
2007-12-1 14:59:52,169.7693328,169.42308,56.86000048,60.21934125,113.4999984,0,-0.010000513,0,0,0
2007-12-1 14:59:56,169.7693328,169.3015363,56.86000048,60.21679241,113.7500041,0,-0.010000513,0,0,0
2007-12-1 15:00:00,169.7693328,169.3015363,56.86000048,60.2108423,118.3333393,0,-0.010000513,0,0,0
2007-12-1 15:00:04,169.7693328,169.3420509,56.86000048,60.29638679,115.94444,0,-0.010000513,0,0,0
2007-12-1 15:00:08,169.7693328,169.3015363,56.86000048,60.35700321,118.166662,0,-0.010000513,0,0,0
2007-12-1 15:00:12,169.7693328,169.3015363,56.86000048,60.31621376,118.8333391,0,-0.010000513,0,0,0
2007-12-1 15:00:16,169.7693328,169.3420509,56.86000048,60.27599232,118.9444404,0,0.012221795,12.88888889,0,0
2007-12-1 15:00:20,169.7693328,169.3015363,56.86000048,60.24143468,123.8333309,0,0.156666798,23.16666667,0,0
2007-12-1 15:00:24,169.7693328,169.3015363,56.86000048,60.17345484,111.5000051,0,1.105000441,25,0,0
2007-12-1 15:00:28,169.7693328,169.42308,56.86000048,60.21424356,105.5000012,0,1.640000102,24.5,0,0
2007-12-1 15:00:32,169.7693328,169.3015363,56.86000048,60.27032742,109.9999955,0,1.642499892,24,0,0
2007-12-1 15:00:36,169.7693328,169.3015363,56.86000048,60.24823297,131.4999976,0,0.971667044,24.16666667,0,0
2007-12-1 15:00:40,169.7693328,169.3420509,56.86000048,60.22727123,146.166667,0,0.992222298,24.88888889,0,0
2007-12-1 15:00:44,169.7693328,169.3015363,56.86000048,60.28732069,143.833336,0,0.785000289,24.83333334,0,0
2007-12-1 15:00:48,169.7693328,169.3015363,56.86000048,60.37569681,135.1666721,0,0.525000504,24.16666667,0,0
2007-12-1 15:00:52,169.7693328,169.3420509,56.85444503,60.47823623,139.9444417,0,0.821110767,24,0,0
2007-12-1 15:00:56,169.7693328,169.3015363,56.81833457,60.57284129,137.8333321,0,1.068333248,24,0,0
2007-12-1 15:01:00,169.7693328,169.3015363,56.71250052,60.6603664,142.2500038,0,0.922499549,24,0,0
2007-12-1 15:01:04,169.7693328,169.42308,56.63999935,60.61702995,140.000005,0,0.719999665,24,0,0
2007-12-1 15:01:08,169.7693328,169.3015363,56.58749869,60.55329875,131.2500029,0,0.63249992,24.25,0,0
2007-12-1 15:01:12,169.7693328,169.3015363,56.54666593,60.5473494,114.4999979,0,0.833333165,24.83333334,0,0
2007-12-1 15:01:16,169.7693328,169.3420509,56.52722121,60.47823646,108.9999987,0,1.011110952,24.11111111,0,0
2007-12-1 15:01:20,169.7693328,169.3015363,56.4950002,60.43008232,133.0000004,0,0.95833393,24.16666667,0,0
2007-12-1 15:01:24,169.7693328,169.3015363,56.47500105,60.47766869,128.9999976,0,0.83166709,24.83333334,0,0
2007-12-1 15:01:28,169.7693328,169.3420509,56.46666763,60.34623755,132.6111104,0,0.72888916,25,0,0
2007-12-1 15:01:32,169.7693328,169.3015363,56.44499903,60.21763998,115.3333339,0,0.686666428,25,0,0
2007-12-1 15:01:36,169.7693328,169.3015363,56.42499831,60.2091428,110.2499995,0,0.897499622,25,0,0
2007-12-1 15:01:40,169.7693328,169.42308,56.40999985,60.23973408,124.0000002,0,0.844999978,25,0,0
2007-12-1 15:01:44,169.7693328,169.3015363,56.4000015,60.22953677,138.25,0,0.672500278,24.75,0,0
2007-12-1 15:01:48,169.7693328,169.3015363,56.39666811,60.13606359,138.4999976,0,0.533333362,24.16666667,0,0
2007-12-1 15:01:52,169.7693328,169.3420509,56.38055634,60.23237095,134.0000029,0,0.544444289,24.72222222,0,0
2007-12-1 15:01:56,169.7693328,169.3015363,56.36499904,60.23803424,123.1666665,0,0.633333296,24,0,0
2007-12-1 15:02:00,169.7693328,169.3015363,56.34499989,59.4766468,127.8333323,0,1.046666148,24,0,0
2007-12-1 15:02:04,169.7693328,169.42308,56.3400001,59.67251825,125.6250005,0,1.386249791,17.25,0,0
2007-12-1 15:02:08,169.7693328,169.3015363,56.3400001,60.18747599,121.1250028,0,1.701250364,8.25,0,0
2007-12-1 15:02:12,169.7693328,169.3015363,56.33250133,62.50350441,140.2500037,0,2.207500075,1.5,0,0
2007-12-1 15:02:16,169.7693328,169.42308,56.33000174,62.39643381,147.0000038,0,4.26499991,0,0,0
2007-12-1 15:02:20,169.7693328,169.3015363,56.33000174,61.85088579,144.7500032,0,6.332499919,0,0,0
2007-12-1 15:02:24,169.7693328,169.3015363,56.33000174,62.80262049,137.8333344,0,6.79500004,0,0,0
2007-12-1 15:02:28,169.7693328,169.3420509,56.33000174,63.11986648,137.7777781,0,6.820000117,0,0,0
2007-12-1 15:02:32,169.7693328,169.42308,56.33000174,63.02865857,141.0000033,0,6.839999863,0,0,0
2007-12-1 15:02:36,169.7693328,169.3015363,56.33000174,62.89864465,144.0000062,0,6.854999617,0,0,0
2007-12-1 15:02:40,169.7693328,169.3420509,56.33000174,62.34941493,145.0000044,0,6.850000301,0.722222222,0,0
2007-12-1 15:02:44,169.7693328,169.3015363,56.33000174,62.00554394,134.5000042,0,7.1000001,0.166666667,0,0
2007-12-1 15:02:48,169.7693328,169.3015363,56.33000174,61.78715527,128.2499975,0,11.07499959,0,0,0
2007-12-1 15:02:52,169.7693328,169.42308,56.33000174,61.61635336,127.999997,0,22.8749991,0,0,0
2007-12-1 15:02:56,169.7693328,169.3015363,56.33000174,61.50163566,125.9999985,0,35.43874866,0,0,0
2007-12-1 15:03:00,169.7693328,169.42308,56.33000174,61.50928356,116.9999978,0,41.64499837,0,0,0
2007-12-1 15:03:04,169.7693328,169.3420509,56.33000174,61.53137714,108.8333302,0,47.16916482,0.333333333,0,0
2007-12-1 15:03:08,169.7693328,169.3015363,56.33000174,61.6282486,119.9999964,0,39.84499909,1.666666666,0,0
2007-12-1 15:03:12,169.7693328,169.3015363,56.33000174,61.73701823,135.9999978,0,32.46500089,0.333333334,0,0
2007-12-1 15:03:16,169.7693328,169.3420509,56.33000174,61.75514671,122.7777719,0,20.96166731,0,0,0
2007-12-1 15:03:20,169.7693328,169.3015363,56.33000174,61.69623113,126.3333296,0,10.84000063,0,0,0
2007-12-1 15:03:24,169.7693328,169.3015363,56.33000174,61.58321209,109.2499993,0,6.490000544,0,0,0
2007-12-1 15:03:28,169.7693328,169.42308,56.33000174,61.62145106,124.5000011,0,3.49999997,0,0,0
2007-12-1 15:03:32,169.7693328,169.3015363,56.33000174,61.71322584,144.7500015,0,0.97999945,0,0,0
2007-12-1 15:03:36,169.7693328,169.3015363,56.33000174,61.75401532,139.1666656,0,-0.010000513,0,0,0
2007-12-1 15:03:40,169.7693328,169.2775349,56.33000174,61.65883957,131.0555509,0,-0.010000513,0,0,0
2007-12-1 15:03:44,169.7693328,169.1767207,56.33000174,61.59085747,126.8333316,0,-0.010000513,0,0,0
2007-12-1 15:03:48,169.7693328,169.1057023,56.33000174,61.509281,118.1666632,0,-0.010000513,0,0,0
2007-12-1 15:03:52,169.7693328,169.0394861,56.33444586,64.52140986,124.1111111,0,-0.010000513,0,0,0
2007-12-1 15:03:56,169.7693328,169.0597657,56.36333264,84.71462508,124.3333364,0,-0.010000513,0,0,0
2007-12-1 15:04:00,169.7693328,169.0347718,56.40749837,90.79298267,128.4999963,0,-0.010000513,0,0,0
2007-12-1 15:04:04,169.7693328,168.9695376,56.4899998,93.02870953,129.4999963,0,-0.010000513,0,1.391912598,0
2007-12-1 15:04:08,169.7693328,168.9647722,56.62000088,95.41739544,122.7499979,0,-0.010000513,0,2.156699724,0
2007-12-1 15:04:12,169.7693328,168.8447694,56.81166596,97.56815008,103.6666622,0,-0.010000513,0,0.231135628,0
2007-12-1 15:04:16,169.7693328,168.863023,56.86222111,98.5935294,105.388888,0,-0.010000513,0,0.039655666,0
2007-12-1 15:04:20,169.7693328,168.8097657,56.86999883,97.82817614,123.8333378,0,-0.010000513,0,0.027192485,0
2007-12-1 15:04:24,169.7693328,168.8097657,56.86999883,97.52905767,135.1666686,0,-0.010000513,0,0.095173582,0
2007-12-1 15:04:28,169.7693328,168.863023,56.86999883,97.43615246,120.6666638,0,-0.010000513,0,0.13029723,0
2007-12-1 15:04:32,169.7693328,168.8097657,56.86999883,97.4253877,123.4999981,0,-0.010000513,0,0.141060952,0
2007-12-1 15:04:36,169.7693328,168.8097657,56.86999883,97.41603852,143.7500014,0,-0.010000513,0,0.150408055,0
2007-12-1 15:04:40,169.7693328,168.9695376,56.86999883,97.40329314,144.0000018,0,-0.010000513,0,0.163154454,0
2007-12-1 15:04:44,169.7693328,168.8097657,56.86999883,97.38544996,137.0000013,6.16749985,-0.010000513,0,0.180999572,0
2007-12-1 15:04:48,169.7693328,168.8097657,56.86999883,97.34551099,135.1666675,53.44666672,-0.010000513,0,0.222638104,0
2007-12-1 15:04:52,169.7693328,168.863023,56.86999883,97.26846208,145.3888891,182.2555588,-0.010000513,0,0.30534848,0
2007-12-1 15:04:56,169.7693328,168.8097657,56.86999883,97.238439,170.6666674,221.9900055,-0.010000513,0,0.329708356,0
2007-12-1 15:05:00,169.7693328,168.8097657,56.86999883,97.23163935,165.3333336,221.9900055,-0.010000513,0,0.343304334,0
2007-12-1 15:05:04,169.7693328,168.863023,56.86999883,97.21294711,176.611108,224.6488936,-0.010000513,0,0.356334026,0
2007-12-1 15:05:08,169.7693328,168.8097657,56.86999883,97.20954864,190.3333305,241.9316664,-0.010000513,0,0.365398213,0
2007-12-1 15:05:12,169.7693328,168.8097657,56.86999883,97.21719213,279.2499931,323.6800047,-0.010000513,0,0.351801933,0
2007-12-1 15:05:16,169.7693328,168.9695376,56.86999883,97.21973996,333.4999929,487.4050139,-0.010000513,0,0.351801933,0
2007-12-1 15:05:20,169.7693328,168.8097657,56.86999883,97.2120924,358.9999942,689.6800221,-0.010000513,0,0.361999143,0
2007-12-1 15:05:24,169.7693328,168.8097657,56.86999883,97.19254952,359.4999928,939.5350225,-0.010000513,0,0.373895888,0
2007-12-1 15:05:28,169.7693328,168.863023,56.86999883,97.16139412,369.4999917,1260.12167,-0.008333761,0,0.406753338,0
2007-12-1 15:05:32,169.7693328,168.8097657,56.86999883,96.74557317,417.1666787,1765.811645,-0.001666752,0,0.829369079,0
2007-12-1 15:05:36,169.7693328,168.8097657,56.86999883,95.99098264,449.8333309,2118.218383,-0.008333761,0,1.577161158,0
2007-12-1 15:05:40,169.7693328,168.863023,56.86999883,95.35253198,664.6666403,2437.178995,-0.010000513,0,2.213917227,0
2007-12-1 15:05:44,169.7693328,168.8097657,56.86999883,95.31967131,1923.999943,2621.061768,-0.010000513,0,2.246774777,0
2007-12-1 15:05:48,169.7693328,168.8097657,56.86999883,95.39445081,2569.499922,2807.052612,-0.010000513,0,2.171995312,0
2007-12-1 15:05:52,169.7693328,168.9695376,56.86999883,95.44034018,2838.499927,2952.275024,-0.010000513,0,2.131206698,0
2007-12-1 15:05:56,169.7693328,168.8097657,56.86999883,95.48240481,2970.499944,3049.789946,-0.010000513,0,2.092967444,0
2007-12-1 15:06:00,169.7693328,168.9695376,56.86999883,95.53211485,2914.999962,3059.869994,-0.010000513,0,2.039432262,0
2007-12-1 15:06:04,169.7693328,168.863023,56.86999883,95.60774302,2850.499981,3071.070046,-0.010000513,0,1.959554456,0
2007-12-1 15:06:08,169.7693328,168.8097657,56.86999883,95.72416215,2846.166643,3073.310057,-0.010000513,0,1.842287334,0
2007-12-1 15:06:12,169.7693328,168.8097657,56.86999883,95.73775602,2934.833304,3073.310057,-0.010000513,0,1.828691054,0
2007-12-1 15:06:16,169.7693328,168.863023,56.86999883,95.80233587,3159.944398,3073.310057,-0.00277792,0,1.765242175,0
2007-12-1 15:06:20,169.7693328,168.8097657,56.86999883,95.87881711,3255.833215,3073.310057,-0.008333761,0,1.696128155,0
2007-12-1 15:06:24,169.7693328,168.9695376,56.86999883,95.88901391,3310.749915,3073.200072,-0.010000513,0,1.685081139,0
2007-12-1 15:06:28,169.7693328,168.9695376,56.86999883,95.88136447,3373.374989,3073.035095,-0.010000513,0,1.688904924,0
2007-12-1 15:06:32,169.7693328,168.8097657,56.86999883,95.86606747,3435.000039,3072.945068,-0.010000513,0,1.700376615,0
2007-12-1 15:06:36,169.7693328,168.8097657,56.86999883,95.85672127,3398.833336,3073.193277,-0.010000513,0,1.711423668,0
2007-12-1 15:06:40,169.7693328,168.863023,56.86999883,95.92243776,3265.944567,3073.294486,-0.010000513,0,1.651373834,0
2007-12-1 15:06:44,169.7693328,168.8097657,56.86999883,95.95019713,3305.833307,3073.261718,-0.010000513,0,1.617949923,0
2007-12-1 15:06:48,169.7693328,168.8097657,56.86999883,95.88901145,3337.166724,3073.068358,-0.010000513,0,1.685930718,0
2007-12-1 15:06:52,169.7693328,168.863023,56.86999883,95.85048964,3311.833233,3073.052245,-0.010000513,0,1.718788244,0
2007-12-1 15:06:56,169.7693328,168.8097657,56.86999883,95.86012351,3363.999874,3073.261718,-0.010000513,0,1.714822662,0
2007-12-1 15:07:00,169.7693328,168.8097657,56.86999883,95.88646597,3311.249926,3073.310057,-0.010000513,0,1.682531837,0
2007-12-1 15:07:04,169.7693328,168.9695376,56.86999883,95.89411353,3339.500047,3073.310057,-0.010000513,0,1.67233474,0
2007-12-1 15:07:08,169.7693328,168.8097657,56.86999883,95.90431097,3382.500077,3073.310057,-0.010000513,0,1.66213753,0
2007-12-1 15:07:12,169.7693328,168.8097657,56.86999883,95.94170149,3358.833188,3073.310057,-0.010000513,0,1.626447371,0
2007-12-1 15:07:16,169.7693328,168.863023,56.86999883,95.96606077,3326.777672,3073.310057,-0.010000513,0,1.607752738,0
2007-12-1 15:07:20,169.7693328,168.8097657,56.86999883,95.94169614,3217.000009,3073.310057,-0.010000513,0,1.62474776,0
2007-12-1 15:07:24,169.7693328,168.8097657,56.86999883,95.92810227,3321.0001,3073.310057,-0.010000513,0,1.63834404,0
2007-12-1 15:07:28,169.7693328,168.863023,56.86999883,95.94793005,3409.888902,3073.310057,-0.010000513,0,1.625880783,0
2007-12-1 15:07:32,169.7693328,168.8097657,56.86999883,95.93830174,3325.166704,3073.310057,-0.010000513,0,1.629846365,0
2007-12-1 15:07:36,169.7693328,168.8097657,56.86999883,95.92725367,3217.999985,3073.310057,-0.010000513,0,1.639193807,0
2007-12-1 15:07:40,169.7693328,168.9695376,56.86999883,95.9247038,3290.000058,3073.310057,-0.010000513,0,1.64174311,0
2007-12-1 15:07:44,169.7693328,168.8097657,56.86999883,95.92215394,3411.750126,3073.310057,-0.010000513,0,1.644292413,0
2007-12-1 15:07:48,169.7693328,168.8097657,56.86999883,95.91620424,3444.833376,3073.286701,-0.010000513,0,1.650240785,0
2007-12-1 15:07:52,169.7693328,168.863023,56.86999883,95.92696899,3327.7778,3075.203843,-0.010000513,0,1.639477063,0
2007-12-1 15:07:56,169.7693328,168.8097657,56.86999883,95.94849443,3441.000049,3095.618368,-0.010000513,0,1.617949696,0
2007-12-1 15:08:00,169.7693328,168.8097657,56.86999883,95.96209373,3533.000117,3136.97172,-0.010000513,0,1.604353719,0
2007-12-1 15:08:04,169.7693328,168.863023,56.86999883,95.92640145,3742.833263,3196.776135,-0.010000513,0,1.641176674,0
2007-12-1 15:08:08,169.7693328,168.8097657,56.86999883,95.93999622,3755.000114,3263.943402,-0.010000513,0,1.63494497,0
2007-12-1 15:08:12,169.7693328,168.8097657,56.86999883,95.96039382,3804.500009,3290.877565,-0.010000513,0,1.608602518,0
2007-12-1 15:08:16,169.7693328,168.9695376,56.86999883,95.95529408,3848.999979,3295.380005,-0.010000513,0,1.611151707,0
2007-12-1 15:08:20,169.7693328,168.8097657,56.86999883,95.92724971,3892.749979,3295.524963,-0.010000513,0,1.641742997,0
2007-12-1 15:08:24,169.7693328,168.8097657,56.86999883,95.88221316,3925.166577,3295.774984,-0.010000513,0,1.692728783,0
2007-12-1 15:08:28,169.7693328,168.863023,56.86999883,95.92243685,3842.388812,3295.906603,-0.010000513,0,1.64514213,0
2007-12-1 15:08:32,169.7693328,168.8097657,56.86999883,95.95019427,3859.333294,3296.016683,-0.010000513,0,1.616250085,0
2007-12-1 15:08:36,169.7693328,168.8097657,56.86999883,95.97059292,3832.666524,3295.923259,-0.010000513,0,1.595855665,0
2007-12-1 15:08:40,169.7693328,168.863023,56.86999883,95.90034375,3802.499917,3295.866591,-0.010000513,0,1.673467436,0
2007-12-1 15:08:44,169.7693328,168.8097657,56.86999883,95.89241362,3843.999927,3295.650066,-0.010000513,0,1.675733735,0
2007-12-1 15:08:48,169.7693328,168.8097657,56.86999883,95.96294164,3901.499843,3295.930054,-0.010000513,0,1.603503912,0
2007-12-1 15:08:52,169.7693328,168.9695376,56.86999883,95.98588434,3884.999848,3296.11499,-0.010000513,0,1.580560303,0
2007-12-1 15:08:56,169.7693328,168.8097657,56.86999883,95.96549151,3836.999894,3296.152466,-0.007500385,0,1.60095461,0
2007-12-1 15:09:00,169.7693328,168.8097657,56.86999883,95.89411497,3796.166609,3295.966715,-0.001666752,0,1.672334665,0
2007-12-1 15:09:04,169.7693328,168.863023,56.86999883,95.84312516,3830.722175,3295.673964,-0.008889345,0,1.723320387,0
2007-12-1 15:09:08,169.7693328,168.8097657,56.86999883,95.82272981,3855.166565,3295.79834,-0.008333761,0,1.743714832,0
2007-12-1 15:09:12,169.7693328,168.8097657,56.86999883,95.904309,3863.833302,3295.991699,-0.001666752,0,1.662137454,0
2007-12-1 15:09:16,169.7693328,168.863023,56.86999883,95.94453113,3955.277675,3312.276054,-0.001111168,0,1.629279853,0
2007-12-1 15:09:20,169.7693328,168.8097657,56.86999883,95.91280986,4257.333312,3405.368327,-0.008333761,0,1.65533939,0
2007-12-1 15:09:24,169.7693328,168.9695376,56.86999883,95.89411557,4347.249986,3460.914978,-0.010000513,0,1.672334627,0
2007-12-1 15:09:28,169.7693328,168.9695376,56.86999883,95.87881942,4380.624961,3512.14743,-0.010000513,0,1.687630272,0
2007-12-1 15:09:32,169.7693328,168.8097657,56.86999883,95.8558757,4437.999914,3563.489929,-0.010000513,0,1.710573825,0
2007-12-1 15:09:36,169.7693328,168.8097657,56.86999883,95.84312976,4516.833178,3563.820068,-0.010000513,0,1.723320413,0
2007-12-1 15:09:40,169.7693328,168.863023,56.86999883,95.89241407,4546.444278,3563.820068,-0.010000513,0,1.674034225,0
2007-12-1 15:09:44,169.7693328,168.8097657,56.86999883,95.9247038,4557.833163,3563.820068,-0.010000513,0,1.64174311,0
2007-12-1 15:09:48,169.7693328,168.8097657,56.86999883,95.9247038,4585.166486,3563.820068,-0.010000513,0,1.64174311,0
2007-12-1 15:09:52,169.7693328,168.9695376,56.86999883,95.91323245,4569.874955,3563.820068,-0.010000513,0,1.653214972,0
2007-12-1 15:09:56,169.7693328,168.8097657,56.86999883,95.89793732,4540.375139,3563.820068,-0.010000513,0,1.668510787,0
2007-12-1 15:10:00,169.7693328,168.8097657,56.86999883,95.93234934,4515.749932,3563.820068,-0.010000513,0,1.634095203,0
2007-12-1 15:10:04,169.7693328,168.9695376,56.86999883,95.96039359,4513.499833,3563.820068,-0.010000513,0,1.606052875,0
2007-12-1 15:10:08,169.7693328,168.8097657,56.86999883,95.96804309,4524.749853,3563.820068,-0.010000513,0,1.598404968,0
2007-12-1 15:10:12,169.7693328,168.8097657,56.86999883,95.9450946,4546.999934,3563.820068,-0.010000513,0,1.62134869,0
2007-12-1 15:10:16,169.7693328,168.863023,56.86999883,95.9450946,4546.416504,3563.820068,-0.010000513,0.583333333,1.62134869,0
2007-12-1 15:10:20,169.7693328,168.9695376,56.86999883,95.9450946,4564.499853,3563.820068,-0.010000513,3.5,1.62134869,0
2007-12-1 15:10:24,169.7693328,168.8097657,56.86999883,95.9450946,4581.374881,3563.820068,-0.010000513,6.125,1.62134869,0
2007-12-1 15:10:28,169.7693328,168.863023,56.86999883,95.84652406,4499.277708,3563.820068,0.774443966,17.72222222,1.727285944,0
2007-12-1 15:10:32,169.7693328,168.8097657,56.86999883,95.7411572,4490.833346,3563.820068,3.668333807,19.16666667,1.826991595,0
2007-12-1 15:10:36,169.7693328,168.8097657,56.86999883,95.76664909,4474.250033,3563.820068,5.280000138,19.75,1.7997993,0
2007-12-1 15:10:40,169.7693328,168.9695376,56.86999883,95.77174883,4489.999963,3563.820068,4.909999793,19.5,1.794700581,0
2007-12-1 15:10:44,169.7693328,168.8097657,56.86999883,95.77174883,4516.749954,3563.820068,4.039999887,19.25,1.794700468,0
2007-12-1 15:10:48,169.7693328,168.8097657,56.86999883,95.78534004,4524.833426,3563.820068,3.428333918,26.83333334,1.781104452,0
2007-12-1 15:10:52,169.7693328,168.863023,56.86999883,95.70829662,4495.611042,3563.820068,3.296111313,57.94444444,1.858149712,0
2007-12-1 15:10:56,169.7693328,168.8097657,56.86999883,95.68847086,4473.500065,3563.820068,4.179999615,70,1.87797757,0
2007-12-1 15:11:00,169.7693328,168.8097657,56.86999883,95.72245853,4451.499942,3563.820068,4.339999691,70,1.843986869,0
2007-12-1 15:11:04,169.7693328,168.863023,56.86999883,95.73719126,4462.666616,3563.820068,3.83722255,69.88888889,1.829257616,0
2007-12-1 15:11:08,169.7693328,168.8097657,56.86999883,95.83123082,4476.500068,3563.820068,3.826666453,69.16666667,1.735217007,0
2007-12-1 15:11:12,169.7693328,168.8097657,56.86999883,95.72331152,4568.249987,3563.820068,3.017499613,69,1.843137216,0
2007-12-1 15:11:16,169.7693328,168.9695376,56.86999883,95.62898902,4577.000044,3563.820068,2.895000106,69.5,1.942559447,0
2007-12-1 15:11:20,169.7693328,168.8094609,56.86999883,95.71821393,4549.000073,3563.820068,3.087500494,72.5,1.855883388,0
2007-12-1 15:11:24,169.7693328,168.8187573,56.86999883,95.97568895,4524.999875,3563.820068,3.198333414,79.83333333,1.592456746,0
2007-12-1 15:11:28,169.7693328,168.916871,56.86999883,95.25169134,4522.999849,3563.820068,3.259444272,79.27777778,2.322120427,0
2007-12-1 15:11:32,169.7693328,168.8813937,56.86999883,95.04605017,4564.66656,3563.820068,3.610000418,80,2.520398554,0
2007-12-1 15:11:36,169.7693328,168.9022725,56.86999883,94.9984635,4519.333457,3563.820068,3.650000663,80,2.567985232,0
2007-12-1 15:11:40,169.7693328,169.0278182,56.86777657,95.07493875,4496.833336,3563.820068,3.032777572,79.88888889,2.491506584,0
2007-12-1 15:11:44,169.7693328,168.9744538,56.85333187,95.75644833,4524.000107,3563.820068,3.10333351,79.16666667,1.80999632,0
2007-12-1 15:11:48,169.7693328,169.025179,56.80500039,96.54162969,4558.750056,3563.820068,2.88750006,79.75,1.024814963,0
2007-12-1 15:11:52,169.7693328,169.3823892,56.76000032,97.06678498,4526.000021,3563.820068,2.689999754,79.5,0.504759631,0
2007-12-1 15:11:56,169.7693328,169.1167475,56.71499927,97.41094082,4477.500056,3563.820068,2.912499648,79.25,0.163154568,0
2007-12-1 15:12:00,169.7693328,169.1676326,56.6566652,97.3744015,4466.666792,3563.820068,3.775000072,79.83333333,0.192046474,0
2007-12-1 15:12:04,169.7693328,169.3413183,56.58555515,96.73254657,4504.72215,3563.820068,3.160000448,79.27777778,0.835600834,0
2007-12-1 15:12:08,169.7693328,169.2956329,56.49999876,96.08105763,4512.833406,3563.820068,3.153334042,80,1.493884169,0
2007-12-1 15:12:12,169.7693328,169.3299065,56.46000047,96.17623068,4512.166595,3563.820068,4.086667367,80,1.391912673,0
2007-12-1 15:12:16,169.7693328,169.4381002,56.40666668,96.31786033,4482.222303,3563.820068,4.355556045,80,1.2485857,0
2007-12-1 15:12:20,169.7693328,169.4075505,56.33499975,96.22721695,4498.666763,3563.820068,3.641667128,80,1.339227315,0
2007-12-1 15:12:24,169.7693328,169.4515138,56.26000115,96.39887022,4520.499899,3563.820068,4.025000474,80,1.167575224,0
2007-12-1 15:12:28,169.7693328,169.635678,56.2150001,96.28670272,4480.499842,3563.820068,4.270000167,79.5,1.279743967,0
