date,Hole depth (MD) m,Bit Depth (MD) m,Block Position m,RPM30s rpm,Average Hookload kkgf,Average Standpipe Pressure kPa,Mud Flow In L/min,Averaged WOB kkgf,Average Surface Torque kN.m,Rate of Penetration  m/h
2009-7-3 21:59:00,822.740544,822.740544,21.966936,104,91.19474599,14472.02661,3447.223292,10.75800624,1.938819666,33.662112
2009-7-3 21:59:04,822.740544,822.740544,21.963888,104,91.60297913,14461.82237,3447.223292,10.38326071,1.938819666,32.68218
2009-7-3 21:59:08,822.740544,822.740544,21.963888,104,92.12914628,14436.82888,3447.223292,10.32717576,1.938819666,31.697676
2009-7-3 21:59:12,822.740544,822.740544,21.963888,104,93.0136514,14427.55543,3447.223292,9.983021684,1.925261487,30.332172
2009-7-3 21:59:16,822.740544,822.740544,21.963888,104,93.42188453,14427.55543,3447.223292,10.0442046,1.925261487,29.769816
2009-7-3 21:59:20,822.740544,822.740544,21.963888,104,94.30412169,14050.75694,3447.223292,9.993218593,1.918482397,28.507944
2009-7-3 21:59:24,822.740544,822.740544,21.963888,104,95.07182678,13931.54659,3447.223292,8.843488629,1.911703307,27.448002
2009-7-3 21:59:28,822.740544,822.740544,21.963888,104,95.87128332,14014.9042,3447.223292,7.505111464,1.911703307,26.386536
2009-7-3 21:59:32,822.740544,822.740544,21.963888,104,96.59476316,13960.22878,3447.223292,7.017346985,1.871028769,25.124664
2009-7-3 21:59:36,822.740544,822.740544,21.963888,104,97.0914468,14210.43952,3447.223292,6.332437721,1.884586948,23.829264
2009-7-3 21:59:40,822.740544,822.62472,22.06752,104,97.53936927,14205.47529,3447.223292,6.103001428,1.911703307,17.197578
2009-7-3 21:59:44,822.740544,822.43422,22.261068,104,99.00787456,14211.50821,3447.223292,5.896508788,1.918482397,0
2009-7-3 21:59:48,822.740544,822.15609,22.533102,104,102.1149823,13859.32401,3447.223292,5.66197404,1.915092852,0
2009-7-3 21:59:52,822.740544,822.012072,22.67712,104,103.5097788,13814.12887,3447.223292,5.577847471,1.925261487,0
2009-7-3 21:59:56,822.740544,821.75604,22.939248,104,106.1655622,13974.43198,3447.223292,5.503918056,1.932040577,0
2009-7-3 22:00:00,822.740544,821.581542,23.114508,104,108.2180677,14058.3067,3447.223292,5.050144409,1.918482397,0
2009-7-3 22:00:04,822.740544,821.393328,23.298912,104,110.2592333,14032.83057,3447.223292,4.170639467,1.911703307,0
2009-7-3 22:00:08,822.740544,821.195208,23.501604,104,112.6655408,13886.73067,3447.223292,0.695106578,1.904924218,0
2009-7-3 22:00:12,822.740544,821.097672,23.60676,104,114.4096035,13806.75148,3447.223292,0,1.911703307,0
2009-7-3 22:00:16,822.740544,821.097672,23.60676,104,114.1669316,13820.60994,3447.223292,0,1.911703307,0
2009-7-3 22:00:20,822.740544,821.097672,23.60676,104,113.6951955,13860.63401,3447.223292,0,1.911703307,0
2009-7-3 22:00:24,822.740544,821.097672,23.60676,105.4,112.6337894,13979.22384,3447.223292,0,2.013389654,0
2009-7-3 22:00:28,822.740544,821.097672,23.60676,107.2,111.9329891,14078.8186,3447.223292,0,2.35912323,0
2009-7-3 22:00:32,822.740544,821.102244,23.603712,113.05,110.6425189,13960.22878,3447.223292,0,5.626644486,0
2009-7-3 22:00:36,822.740544,821.168538,23.541228,117.925,109.5561652,13841.63895,3447.223292,0,8.894165741,0
2009-7-3 22:00:40,822.740544,821.301888,23.411688,122.8,108.4811512,14366.39893,3447.223292,0,7.87730228,0
2009-7-3 22:00:44,822.740544,821.468004,23.244048,128.72,107.2428441,14272.83707,3447.223292,0,4.799595537,0
2009-7-3 22:00:48,822.740544,821.585352,23.125176,134.63,106.2404049,14171.48414,3447.223292,0,5.152108204,0
2009-7-3 22:00:52,822.740544,821.677554,23.032974,139.35,105.5407387,14431.2786,3447.223292,0,5.396155434,0
2009-7-3 22:00:56,822.740544,821.75604,22.952964,142.51,105.1948745,14330.75304,3447.223292,0,5.470725422,0
2009-7-3 22:01:00,822.740544,821.842908,22.864572,143.305,105.1824007,14355.9189,3447.223292,0,5.111433665,0
2009-7-3 22:01:04,822.740544,821.874912,22.832568,143.38,105.2062143,14355.9189,3447.223292,0,5.111433665,0
2009-7-3 22:01:08,822.740544,821.93892,22.76856,143.525,105.1994104,14062.78829,3447.223292,0,5.308027268,0
2009-7-3 22:01:12,822.740544,821.989974,22.717506,143.555,105.2402337,14078.8186,3447.223292,0,5.382597255,0
2009-7-3 22:01:16,822.740544,822.036456,22.671024,143.45,105.2923968,14109.70712,3447.223292,0,5.965598973,0
2009-7-3 22:01:20,822.740544,822.103512,22.605492,143.49,105.3173444,14150.52408,3447.223292,0,5.030084588,0
2009-7-3 22:01:24,822.740544,822.18276,22.527768,143.53,105.3241483,14266.97653,3447.223292,0,4.636897383,0
2009-7-3 22:01:28,822.740544,822.265056,22.446234,143.5775,105.2969328,13922.73853,3447.223292,0,4.840270075,0
2009-7-3 22:01:32,822.740544,822.370212,22.34184,143.57,105.1971425,13967.67511,3447.223292,0,4.71824646,0
2009-7-3 22:01:36,822.740544,822.516516,22.194012,143.51,104.9952939,14084.38613,3447.223292,0,4.877555069,0
2009-7-3 22:01:40,822.740544,822.575952,22.134576,143.45,104.9204511,14263.25336,3447.223292,0,5.355480896,0
2009-7-3 22:01:44,822.740544,822.68568,22.024848,143.465,104.7299423,14242.25883,3447.223292,0,5.714772653,0
2009-7-3 22:01:48,822.763404,822.758832,21.947124,143.5475,104.3092354,14223.59127,3447.223292,0,5.931703525,0
2009-7-3 22:01:52,822.771024,822.771024,21.936456,143.47,103.6458565,14224.36693,3447.223292,0,5.884249896,0
2009-7-3 22:01:56,822.848748,822.848748,21.858732,143.335,103.0879379,14305.86296,3447.223292,0,5.640202665,0
2009-7-3 22:02:00,822.920376,822.920376,21.787104,143.3,102.3440464,14318.20458,3447.223292,0,5.938482614,0
2009-7-3 22:02:04,822.979812,822.979812,21.730716,143.1825,101.6466482,14244.89607,3447.223292,0,5.291079544,0
2009-7-3 22:02:08,823.033152,823.033152,21.675852,143.13,100.9061587,14288.90186,3447.223292,0.007647871,5.341922716,0
2009-7-3 22:02:12,823.107828,823.107828,21.599652,143.155,99.90598743,14498.77828,3447.223292,0.377295006,7.253626024,0
2009-7-3 22:02:16,823.139832,823.139832,21.567648,143.17,99.54538152,14554.83265,3447.223292,0.402787915,7.294300562,0
2009-7-3 22:02:20,823.20384,823.20384,21.505164,143.19,99.24374259,14536.76838,3447.223292,0.334806833,7.151939678,0
2009-7-3 22:02:24,823.261752,823.261752,21.445728,143.23,98.87860074,14339.57832,3447.223292,0.421482705,7.185835126,0
2009-7-3 22:02:28,823.301376,823.301376,21.406104,143.23,98.65634048,14319.16984,3447.223292,0.479266619,7.321416921,0
2009-7-3 22:02:32,823.359288,823.359288,21.349716,143.23,98.54067442,14295.65872,3447.223292,1.376616907,6.941787895,0
2009-7-3 22:02:36,823.408056,823.408056,21.299424,143.23,98.50665499,14400.11429,3447.223292,3.375260607,6.56215887,0
2009-7-3 22:02:40,823.453776,823.453776,21.254466,143.2275,98.49077926,14624.3318,3447.223292,4.507145618,6.507926152,0
2009-7-3 22:02:44,823.497972,823.497972,21.211032,143.235,98.47717149,14797.011,3447.223292,2.758332339,6.914671537,0
2009-7-3 22:02:48,823.55436,823.55436,21.156168,143.25,98.44768798,14746.64479,3447.223292,4.038076242,7.172276947,0
2009-7-3 22:02:52,823.590936,823.590936,21.116544,143.17,98.42954429,14365.50261,3447.223292,6.026522906,5.884249896,0
2009-7-3 22:02:56,823.648848,823.648848,21.058632,143.185,98.37284524,14475.43952,3447.223292,7.849265661,5.972378063,0
2009-7-3 22:03:00,823.692282,823.692282,21.015198,143.275,98.31387824,14540.02616,3447.223292,7.092126305,6.945177441,0
2009-7-3 22:03:04,823.740288,823.740288,20.967192,143.3,98.2980025,14524.9094,3447.223292,6.312043417,7.240067844,0
2009-7-3 22:03:08,823.793628,823.793628,20.915376,143.3,98.25944715,14712.99838,3447.223292,5.9993305,6.914671537,0
2009-7-3 22:03:12,823.846968,823.846968,20.860512,143.4,98.21181995,14789.59913,3447.223292,3.905513018,6.711298844,0
2009-7-3 22:03:16,823.886592,823.886592,20.820888,143.36,98.18687238,14464.09764,3447.223292,4.670300178,6.809595646,0
2009-7-3 22:03:20,823.933836,823.933836,20.773644,143.3,98.20728403,14653.35873,3447.223292,6.148888614,6.616391588,0
2009-7-3 22:03:24,824.00013,824.00013,20.70735,143.2925,98.23109763,14732.42436,3447.223292,5.654326357,6.880776088,0
2009-7-3 22:03:28,824.029848,824.029848,20.677632,143.27,98.23449957,15114.20431,3447.223292,5.644129327,7.673929588,0
2009-7-3 22:03:32,824.084712,824.084712,20.622768,143.175,98.23223161,14981.23892,3447.223292,5.603340717,7.707825037,0
2009-7-3 22:03:36,824.132718,824.132718,20.577048,143.255,98.21975783,14848.27352,3447.223292,4.667750951,7.741720485,0
2009-7-3 22:03:40,824.176152,824.176152,20.531328,143.3,98.20728403,14739.54319,3447.223292,4.843652012,7.416324177,0
2009-7-3 22:03:44,824.227968,824.227968,20.479512,143.165,98.2208918,14579.86061,3447.223292,4.841952446,7.592580511,44.651676
2009-7-3 22:03:48,824.279784,824.279784,20.427696,143.13,98.22542772,14513.73989,3447.223292,6.465000946,7.497673254,45.351192
2009-7-3 22:03:52,824.32779,824.32779,20.381976,143.13,98.21635588,14662.94244,3447.223292,6.166733691,7.660371408,46.260258
2009-7-3 22:03:56,824.371224,824.371224,20.336256,143.175,98.24357142,14535.38943,3447.223292,6.801506976,7.640034139,45.655992
2009-7-3 22:04:00,824.43447,824.43447,20.27301,143.295,98.29346658,14750.64375,3447.223292,7.130365566,6.955346075,45.015912
2009-7-3 22:04:04,824.459616,824.459616,20.247864,143.28,98.29346658,14750.64375,3447.223292,7.163506494,6.955346075,44.769024
2009-7-3 22:04:08,824.511432,824.511432,20.196048,143.175,98.30934232,14827.27898,3447.223292,7.227238879,7.294300562,44.37126
2009-7-3 22:04:12,824.554866,824.554866,20.152614,143.17,98.30594038,14824.4866,3447.223292,6.788760839,7.185835126,44.042076
2009-7-3 22:04:16,824.599824,824.599824,20.107656,143.25,98.29346658,14526.70204,3447.223292,4.945623536,6.996020613,43.75404
2009-7-3 22:04:20,824.650116,824.650116,20.057364,143.4,98.25717919,14805.97419,3447.223292,5.707011888,7.314637831,43.432476
2009-7-3 22:04:24,824.703456,824.703456,20.004024,143.45,98.25717919,14837.79349,3447.223292,4.700891878,7.240067844,43.245024
2009-7-3 22:04:28,824.748414,824.748414,19.96059,143.3475,98.24697336,14899.22578,3447.223292,4.861497211,7.22312012,43.081194
2009-7-3 22:04:32,824.793372,824.793372,19.914108,143.28,98.24357142,14669.42351,3447.223292,5.410727514,7.212951485,43.06062
2009-7-3 22:04:36,824.855094,824.855094,19.852386,143.28,98.25150929,14670.06128,3447.223292,5.902457431,6.131686672,43.090338
2009-7-3 22:04:40,824.88024,824.88024,19.82724,143.28,98.24810734,14678.3867,3447.223292,7.00545051,5.77578446,43.074336
2009-7-3 22:04:44,824.932056,824.932056,19.775424,143.255,98.22769569,14702.17361,3447.223292,7.997124492,6.392681627,43.02252
2009-7-3 22:04:48,824.977776,824.977776,19.729704,143.23,98.19821219,14657.13361,3447.223292,7.326660932,7.477335985,42.970704
2009-7-3 22:04:52,825.020448,825.020448,19.687032,143.13,98.15738887,14634.1913,3447.223292,5.475875947,7.633255049,42.894504
2009-7-3 22:04:56,825.069216,825.069216,18.643092,143.13,98.10522575,14933.21693,3447.223292,6.211771135,7.158718767,42.693336
2009-7-3 22:05:00,825.121032,825.127128,18.5928,143.13,98.09388594,14569.38058,3447.223292,5.730805,6.535042511,42.583608
2009-7-3 22:05:04,825.163704,825.163704,18.550128,143.255,98.10749371,14734.30318,3447.223292,5.486073343,6.968904254,42.479976
2009-7-3 22:05:08,825.204852,825.204852,18.507456,143.34,98.10976167,14623.40101,3447.223292,6.566972592,7.321416921,42.41292
2009-7-3 22:05:12,825.263526,825.263526,18.450306,143.385,98.18460441,14707.75836,3447.223292,6.426761564,7.728162305,42.239946
2009-7-3 22:05:16,825.288672,825.288672,18.42516,143.43,98.22542772,14707.75836,3447.223292,6.979957507,7.728162305,42.278808
2009-7-3 22:05:20,825.340488,825.340488,18.373344,143.35,98.30027047,14694.14122,3447.223292,7.380196043,7.267184203,42.179748
2009-7-3 22:05:24,825.383922,825.383922,18.32991,143.35,98.35356757,14647.22239,3447.223292,6.605211731,7.009578793,42.04335
2009-7-3 22:05:28,825.422784,825.422784,18.288,143.35,98.37964913,14728.44263,3447.223292,7.239985015,6.440135255,41.891712
2009-7-3 22:05:32,825.479172,825.479172,18.23466,143.3,98.37964913,14615.98914,3447.223292,6.922173643,6.792647921,41.797224
2009-7-3 22:05:36,825.526416,825.526416,18.184368,143.15,98.39779282,14458.16815,3447.223292,5.210749984,7.294300562,41.614344
2009-7-3 22:05:40,825.572136,825.572136,18.141696,143.17,98.40913264,14519.60044,3447.223292,6.013776283,7.592580511,41.633394
2009-7-3 22:05:44,825.614808,825.614808,18.0975,143.23,98.37057729,14592.20223,3447.223292,6.503239964,7.524789614,41.585388
2009-7-3 22:05:48,825.666624,825.666624,18.047208,143.3,98.32068212,14514.08463,3447.223292,6.764117416,6.968904254,41.638728
2009-7-3 22:05:52,825.7032,825.7032,18.010632,143.3,98.30707435,14699.41571,3447.223292,6.951065454,6.697740665,41.49852
2009-7-3 22:05:56,825.755016,825.755016,17.958816,143.315,98.31841416,14557.62503,3447.223292,7.270576594,6.853659729,41.500044
2009-7-3 22:06:00,825.79845,825.79845,17.915382,143.405,98.32068212,14348.86901,3447.223292,6.964661779,7.151939678,41.442132
2009-7-3 22:06:04,825.843408,825.843408,17.870424,143.43,98.32068212,14326.54723,3447.223292,4.853849407,7.199393306,41.449752
2009-7-3 22:06:08,825.8937,825.8937,17.820132,143.425,98.30707435,14653.04846,3447.223292,5.27533195,7.267184203,41.484804
2009-7-3 22:06:12,825.943992,825.943992,17.76984,143.42,98.32068212,14814.28236,3447.223292,6.56697247,7.226509665,41.36136
2009-7-3 22:06:16,825.980568,825.980568,17.733264,143.42,98.36604136,14721.34103,3447.223292,7.04963817,7.158718767,41.410128
2009-7-3 22:06:20,826.036956,826.036956,17.676876,143.43,98.4114006,14520.5657,3447.223292,7.77363672,6.901113357,41.54424
2009-7-3 22:06:24,826.105536,826.105536,17.607534,143.43,98.36150544,14555.84962,3447.223292,6.829549327,6.918061081,41.78046
2009-7-3 22:06:28,826.132968,826.132968,17.577816,143.43,98.33428989,14661.70138,3447.223292,5.812382463,6.968904254,41.839896
2009-7-3 22:06:32,826.186308,826.186308,17.527524,143.48,98.28212677,14631.12314,3447.223292,5.256637171,6.792647921,41.78808
2009-7-3 22:06:36,826.23279,826.23279,17.481042,143.605,98.26738502,14600.54489,3447.223292,5.603340473,6.616391588,41.858184
2009-7-3 22:06:40,826.279272,826.279272,17.43456,143.73,98.25264327,14592.54697,3447.223292,6.046916968,6.83332246,41.861232
2009-7-3 22:06:44,826.33566,826.33566,17.379696,143.73,98.18914034,14551.10948,3447.223292,6.276353262,6.996020613,42.08526
2009-7-3 22:06:48,826.389,826.389,17.324832,143.65,98.12110148,14486.57455,3447.223292,6.505789555,6.765531562,42.07764
2009-7-3 22:06:52,826.437768,826.437768,17.276064,143.65,98.09728789,14707.13783,3447.223292,6.046917333,6.941787895,42.258996
2009-7-3 22:06:56,826.483488,826.483488,17.230344,143.675,98.12110148,14581.86009,3447.223292,6.008677707,6.887555178,42.415968
2009-7-3 22:07:00,826.550544,826.550544,17.163288,143.7,98.18233645,14333.64883,3447.223292,6.651098795,6.901113357,42.583608
2009-7-3 22:07:04,826.577976,826.577976,17.135856,143.7,98.20274811,14333.64883,3447.223292,5.960241051,6.901113357,42.675048
2009-7-3 22:07:08,826.63284,826.63284,17.080992,143.57,98.23449958,14573.68981,3447.223292,5.106228747,6.907892447,42.83202
2009-7-3 22:07:12,826.680846,826.680846,17.032986,143.445,98.29346658,14566.89847,3447.223292,5.256637049,7.023136972,43.020996
2009-7-3 22:07:16,826.72428,826.72428,16.986504,143.4,98.37511321,14811.17972,3447.223292,5.363707514,6.873996998,43.184064
2009-7-3 22:07:20,826.788288,826.788288,16.925544,143.47,98.45222391,14442.7239,3447.223292,5.752898952,7.07736969,43.444668
2009-7-3 22:07:24,826.849248,826.849248,16.867632,143.47,98.49758315,14645.36081,3447.223292,6.312043417,7.3349751,43.650408
2009-7-3 22:07:28,826.89573,826.89573,16.818102,143.42,98.50665499,14530.61481,3447.223292,5.210749864,7.09770696,43.90644
2009-7-3 22:07:32,826.94526,826.94526,16.768572,143.42,98.50665499,14617.2302,3447.223292,5.776692187,6.83332246,44.02836
2009-7-3 22:07:36,827.016888,827.016888,16.69923,143.525,98.49304723,14788.01334,3447.223292,5.613537626,7.209561941,44.379642
2009-7-3 22:07:40,827.04432,827.04432,16.669512,143.6,98.46583168,14608.26701,3447.223292,5.10367952,7.118044229,44.40936
2009-7-3 22:07:44,827.103756,827.103756,16.610076,143.575,98.37511321,14542.31866,3447.223292,4.632060796,6.880776088,44.688252
2009-7-3 22:07:48,827.153286,827.153286,16.560546,143.565,98.27192094,14476.37031,3447.223292,4.797764826,6.643507947,44.864274
2009-7-3 22:07:52,827.205864,827.205864,16.511016,143.6,98.15738887,14550.83369,3447.223292,6.373226331,6.873996998,45.037248
2009-7-3 22:07:56,827.25768,827.25768,16.456152,143.635,98.04625874,14373.84527,3447.223292,5.446984137,7.185835126,45.09516
2009-7-3 22:08:00,827.312544,827.312544,16.404336,143.6,97.98502377,14359.91786,3447.223292,5.91435423,7.416324177,45.1104
2009-7-3 22:08:04,827.354454,827.354454,16.358616,143.5,97.96121017,14451.68708,3447.223292,5.080736109,7.60613869,45.173646
2009-7-3 22:08:08,827.397888,827.397888,16.31442,143.5,97.93966453,14588.20328,3447.223292,6.317141993,7.524789613,45.17136
2009-7-3 22:08:12,827.466468,827.466468,16.24965,143.5725,97.92832473,14346.33519,3447.223292,5.384101576,6.602833408,45.376338
2009-7-3 22:08:16,827.489328,827.489328,16.224504,143.55,97.90791306,14346.33519,3447.223292,5.180158284,6.602833408,45.23232
2009-7-3 22:08:20,827.548764,827.548764,16.165068,143.565,97.92152084,14446.89522,3447.223292,5.684917815,5.436829973,45.4152
2009-7-3 22:08:24,827.596008,827.596008,16.115538,143.675,97.95327231,14452.92813,3447.223292,6.204973195,5.219899101,45.339762
2009-7-3 22:08:28,827.641728,827.641728,16.072104,143.62,97.94420045,14384.04951,3447.223292,5.700213786,6.589275229,45.271944
2009-7-3 22:08:32,827.695068,827.695068,16.020288,143.58,97.94646842,14549.24789,3447.223292,4.862346832,7.456998716,45.195744
2009-7-3 22:08:36,827.74536,827.74536,15.965424,143.57,97.94420045,14269.1139,3447.223292,5.975537144,8.284047664,45.20184
2009-7-3 22:08:40,827.79489,827.79489,15.918942,143.5725,97.94646842,14592.08157,3447.223292,5.853170951,7.717993671,45.192696
2009-7-3 22:08:44,827.84442,827.84442,15.869412,143.58,97.95554027,14384.04951,3447.223292,5.865917452,7.728162305,45.256704
2009-7-3 22:08:48,827.913,827.913,15.800832,143.53,97.95327231,14487.12614,3447.223292,6.357930481,8.033221344,45.38853
2009-7-3 22:08:52,827.940432,827.940432,15.7734,143.53,97.93966453,14687.97041,3447.223292,6.954464505,8.175582228,45.372528
2009-7-3 22:08:56,827.999868,827.999868,15.713964,143.59,97.95100434,14700.00176,3447.223292,7.744744667,8.094233152,45.515784
2009-7-3 22:09:00,828.04254,828.04254,15.671292,143.8,97.9419325,14783.85925,3447.223292,8.318335037,7.962040902,45.32376
2009-7-3 22:09:04,828.089784,828.089784,15.624048,143.95,97.91244899,14807.80129,3447.223292,6.872887042,7.945093177,45.335952
2009-7-3 22:09:08,828.147696,828.147696,15.566136,143.97,97.87162568,14320.82459,3447.223292,6.463301137,7.856965011,45.409104
2009-7-3 22:09:12,828.199512,828.199512,15.51432,143.97,97.78544312,14500.43301,3447.223292,5.924551139,8.216256767,45.210984
2009-7-3 22:09:16,828.247518,828.247518,15.466314,144.085,97.79678294,14453.82445,3447.223292,6.635803067,7.240067844,45.345096
2009-7-3 22:09:20,828.290952,828.290952,15.42288,144.1,97.78317517,14680.24828,3447.223292,5.343312723,7.334975101,45.121068
2009-7-3 22:09:24,828.35115,828.35115,15.362682,143.935,97.75028972,14539.1126,3447.223292,5.139369554,8.243373126,44.796456
2009-7-3 22:09:28,828.376296,828.376296,15.337536,143.83,97.74008389,14539.1126,3447.223292,6.352832027,8.243373126,44.62272
2009-7-3 22:09:32,828.434208,828.434208,15.281148,143.59,97.74008389,14666.49324,3447.223292,7.354703283,8.182361318,44.616624
2009-7-3 22:09:36,828.477642,828.477642,15.233904,143.55,97.70152854,14671.2851,3447.223292,6.770915518,8.026442254,44.49699
2009-7-3 22:09:40,828.519552,828.519552,15.19428,143.47,97.69926057,14480.36927,3447.223292,6.006128358,6.792647921,44.235624
2009-7-3 22:09:44,828.57594,828.57594,15.137892,143.32,97.71286835,14452.3076,3447.223292,6.148888735,6.887555178,44.121324
2009-7-3 22:09:48,828.626232,828.626232,15.084552,143.25,97.68111688,14372.60421,3447.223292,6.291649112,7.8637441,43.92168
2009-7-3 22:09:52,828.678048,828.678048,15.035784,143.3,97.6799829,14654.87557,3447.223292,5.312721387,7.470556895,43.937682
2009-7-3 22:09:56,828.722244,828.722244,14.991588,143.3,97.67884892,14695.03754,3447.223292,5.66707298,7.694266857,43.8912
2009-7-3 22:10:00,828.78168,828.78168,14.932152,143.295,97.63689163,14433.55386,3447.223292,7.308816098,8.673845325,43.874436
2009-7-3 22:10:04,828.809112,828.809112,14.90472,143.28,97.6266858,14555.17738,3447.223292,8.086349394,8.704351228,43.851576
2009-7-3 22:10:08,828.860928,828.860928,14.85138,143.175,97.61307803,14561.65846,3447.223292,8.288592876,8.080674972,43.842432
2009-7-3 22:10:12,828.912744,828.912744,14.801088,143.17,97.57225471,14980.17022,3447.223292,7.977579606,7.538347793,43.638216
2009-7-3 22:10:16,828.946272,828.946272,14.770608,143.17,97.52689547,14980.17022,3447.223292,7.770237426,7.538347793,43.665648
2009-7-3 22:10:20,828.998088,828.998088,14.717268,143.04,97.5019479,14585.10063,3447.223292,6.23216552,7.87052319,43.455336
2009-7-3 22:10:24,829.052952,829.052952,14.66088,143.1,97.46339254,14456.92709,3447.223292,5.84297392,7.538347793,43.394376
2009-7-3 22:10:28,829.0941,829.0941,14.619732,143.225,97.42370322,14536.83733,3447.223292,5.384101697,6.95195653,43.30065
2009-7-3 22:10:32,829.126104,829.126104,14.586204,143.3,97.3885498,14492.1593,3447.223292,6.225367378,7.023136972,43.043856
2009-7-3 22:10:36,829.168014,829.168014,14.543532,143.355,97.43390904,14556.81488,3447.223292,7.26037932,6.989241524,42.470832
2009-7-3 22:10:40,829.19316,829.19316,14.520672,143.43,97.49514401,14793.59809,3447.223292,6.55167662,7.945093177,42.187368
2009-7-3 22:10:44,829.249548,829.249548,14.464284,143.58,97.63122172,14787.42729,3447.223292,5.929649836,7.775615934,42.175176
2009-7-3 22:10:48,829.299078,829.299078,14.41704,143.705,97.65730329,14781.25648,3447.223292,6.452254566,7.60613869,42.125646
2009-7-3 22:10:52,829.336416,829.336416,14.374368,143.77,97.61761395,14587.23801,3447.223292,5.129172765,7.07736969,41.983152
2009-7-3 22:10:56,829.38366,829.38366,14.331696,143.62,97.63122172,14771.39697,3447.223292,6.90177942,6.941787895,41.495472
2009-7-3 22:11:00,829.437,829.437,14.276832,143.55,97.67204503,14562.89951,3447.223292,7.443928549,7.185835126,41.547288
2009-7-3 22:11:04,829.477386,829.477386,14.235684,143.6225,97.67204504,14432.79544,3447.223292,5.883762773,7.443440536,41.356788
2009-7-3 22:11:08,829.510152,829.510152,14.200632,143.55,97.61081006,14615.05835,3447.223292,5.294876553,7.273963292,40.978836
2009-7-3 22:11:12,829.568826,829.568826,14.147292,143.42,97.5371013,14697.82991,3447.223292,6.671493343,7.172276947,40.750998
2009-7-3 22:11:16,829.598544,829.598544,14.115288,143.42,97.56771879,14697.82991,3447.223292,6.903478743,7.172276947,40.794432
2009-7-3 22:11:20,829.656456,829.656456,14.057376,143.315,97.66524115,14759.91721,3447.223292,6.42931067,7.328196011,40.937688
2009-7-3 22:11:24,829.704462,829.704462,14.00937,143.3,97.75369166,14817.04027,3447.223292,5.44528449,7.34853328,41.025318
2009-7-3 22:11:28,829.750944,829.750944,13.962888,143.38,97.76276351,14565.65741,3447.223292,4.649905873,7.565464152,41.233344
2009-7-3 22:11:32,829.811904,829.811904,13.901928,143.41,97.83987421,14437.13914,3447.223292,6.009527652,7.985767716,41.312592
2009-7-3 22:11:36,829.869816,829.869816,13.844016,143.52,97.90791306,14767.32907,3447.223292,7.586688683,8.609443972,41.486328
2009-7-3 22:11:40,829.918584,829.918584,13.795248,143.64,97.94646842,14678.30052,3447.223292,7.640223916,8.850101658,41.63187
2009-7-3 22:11:44,829.965828,829.965828,13.749528,143.7,97.91018103,14448.2397,3447.223292,5.929649837,9.083980254,41.65854
2009-7-3 22:11:48,830.026026,830.026026,13.687806,143.75,97.85008004,14684.86777,3447.223292,6.515986586,8.423019004,41.69283
2009-7-3 22:11:52,830.055744,830.055744,13.658088,143.75,97.83987421,14634.81183,3447.223292,6.515986708,8.351838562,41.617392
2009-7-3 22:11:56,830.109084,830.109084,13.606272,143.725,97.81719459,14626.95181,3447.223292,6.013776526,8.778921215,41.571672
2009-7-3 22:12:00,830.150994,830.150994,13.562838,143.7,97.77863924,14619.09178,3447.223292,5.881213181,9.206003869,41.602914
2009-7-3 22:12:04,830.192904,830.192904,13.520928,143.65,97.71740427,14406.25063,3447.223292,6.515986465,9.43649292,41.529
2009-7-3 22:12:08,830.240148,830.240148,13.475208,143.57,97.67431299,14865.85515,3447.223292,5.938147261,8.66367669,41.309544
2009-7-3 22:12:12,830.287392,830.287392,13.42644,143.47,97.66750911,14410.59432,3447.223292,7.98437787,8.067116793,41.260776
2009-7-3 22:12:16,830.33235,830.33235,13.381482,143.4525,97.66524115,14713.27417,3447.223292,7.892603499,7.60613869,41.343834
2009-7-3 22:12:20,830.375784,830.375784,13.338048,143.4,97.64256153,14565.79531,3447.223292,7.693758662,7.694266857,41.332404
2009-7-3 22:12:24,830.435982,830.435982,13.27785,143.4175,97.62101589,14542.76682,3447.223292,7.148210522,8.514536716,41.228772
2009-7-3 22:12:28,830.461128,830.461128,13.252704,143.47,97.61761395,14542.76682,3447.223292,7.56119568,8.514536716,41.251632
2009-7-3 22:12:32,830.514468,830.514468,13.196316,143.365,97.64936542,14756.98693,3447.223292,8.234208347,8.643339421,41.687496
2009-7-3 22:12:36,830.551806,830.551806,13.161264,143.3725,97.65390134,14545.24893,3447.223292,7.935941214,8.65011851,41.907714
2009-7-3 22:12:40,830.586096,830.586096,13.124688,143.48,97.68111688,14620.95337,3447.223292,6.169283283,8.907723921,41.95572
2009-7-3 22:12:44,830.64096,830.64096,13.072872,143.53,97.72647612,14718.85892,3447.223292,5.904156835,8.189140408,41.724072
2009-7-3 22:12:48,830.698872,830.698872,13.01496,143.55,97.80358682,14530.14941,3447.223292,5.394298728,8.094233152,41.699688
2009-7-3 22:12:52,830.74002,830.74002,12.973812,143.595,97.82399848,14128.87454,3447.223292,5.914353866,8.256931305,41.869614
2009-7-3 22:12:56,830.781168,830.781168,12.932664,143.67,97.83080236,14340.61254,3447.223292,6.4395077,7.999325895,41.967912
2009-7-3 22:13:00,830.840604,830.840604,12.873228,143.77,97.84554412,14670.38878,3447.223292,6.824450872,7.999325895,41.858184
2009-7-3 22:13:04,830.863464,830.863464,12.850368,143.83,97.86255383,14670.38878,3447.223292,5.904157078,7.999325895,41.903904
